index,0,1,2,3
617,0.004294596,0.004294596,0.006462449,0.003310993
619,1.046931607,1.046931607,1.654003508,0.836762686
620,0.603316595,0.603316595,1.887930493,0.416521306
622,0.036445284,0.036445284,0.061190019,0.060785769
623,0.125527055,0.125527055,0.198111386,0.086170156
625,1.755536528,1.755536528,2.579160824,1.155227092
626,12.17138975,12.17138975,18.6389199,7.174769872
627,0.01385687,0.01385687,0.020739635,0.011456465
628,0.166181086,0.166181086,0.310066863,0.274952532
629,0.280303088,0.280303088,0.588352725,0.249274797
630,2.661768926,2.661768926,4.07908668,1.809576628
631,0.23293051,0.23293051,0.375899617,0.141949248
632,2.711074156,2.711074156,3.902578581,0.975781213
633,0.036653651,0.036653651,0.062841903,0.024124257
635,0.40551785,0.40551785,0.771336976,0.365290857
636,0.260796386,0.260796386,0.476369647,0.149006072
637,1.496202735,1.496202735,2.215864164,0.829197214
638,0.043284674,0.043284674,0.069177039,0.02486855
639,0.653929141,0.653929141,1.182670576,0.421320069
650,0.393312464,0.393312464,0.648888334,0.274583696
651,0.614884571,0.614884571,0.922783772,0.294068294
652,2.414195011,2.414195011,4.329990374,1.146681909
655,0.380858219,0.380858219,0.519005435,0.163311167
656,0.976033273,0.976033273,1.247507788,0.810756135
657,1.078330701,1.078330701,1.746291422,0.656804132
659,0.391114625,0.391114625,0.307073472,0.210173376
661,0.102678057,0.102678057,0.180552857,0.058985657
662,0.062342931,0.062342931,0.161531258,0.050337442
663,0.252380377,0.252380377,0.371418984,0.144554034
665,0.392132513,0.392132513,0.603283676,0.221840155
666,,,1.332115727,0.433444282
667,0.094104099,0.094104099,0.393880668,0.13518235
668,0.107228672,0.107228672,0.170916152,0.130919097
669,0.752244849,0.752244849,1.112710815,0.648125288
670,0.035470379,0.035470379,0.039500273,0.002145822
671,1.074604055,1.074604055,2.686508645,0.857760349
672,0.512126468,0.512126468,0.77247911,0.28932287
673,0.102046041,0.102046041,0.209086296,0.074234892
676,0.506350535,0.506350535,0.835778094,0.528220223
677,0.186945309,0.186945309,0.31465358,0.144001341
678,0.485708815,0.485708815,0.648712099,0.20327961
679,0.568572341,0.568572341,0.792598385,0.297819535
680,1.320839918,1.320839918,1.972143385,0.677771136
681,0.037098604,0.037098604,0.06046455,0.029618978
682,0.396019325,0.396019325,0.685553505,0.221238106
683,0.606175416,0.606175416,0.946832535,0.355955598
685,0.126267079,0.126267079,0.195793965,0.068279544
686,,,,
687,0.264254931,0.264254931,0.279067103,0.080466759
688,0.064545942,0.064545942,0.093401131,0.046052372
690,0.177158065,0.177158065,0.261838537,0.15347887
691,0.015479617,0.015479617,0.025477585,0.009066719
692,0.627359814,0.627359814,1.399087415,0.607499437
695,0.445501532,0.445501532,0.523423362,0.102107845
697,0.1142059,0.1142059,0.19257994,0.136435712
698,2.080982916,2.080982916,3.617386425,1.471012147
700,1.257444581,1.257444581,2.0349536,0.807095758
701,15.86168374,15.86168374,26.35094645,16.98134186
702,0.705882385,0.705882385,0.905152037,0.380122853
703,1.555053342,1.555053342,2.805955452,1.075004622
705,0.913845264,0.913845264,1.411535372,0.700094272
707,1.999548092,1.999548092,2.810495186,0.878910172
708,2.083073645,2.083073645,3.1900723,1.11894567
709,2.617463194,2.617463194,4.010930016,1.965189465
710,0.074734012,0.074734012,0.127280616,0.05956687
711,,,0.456070665,0.154083454
712,,,,
713,0.64813041,0.64813041,1.407855326,0.278745556
715,1.110353158,1.110353158,1.573982943,0.460402973
716,0.989166604,0.989166604,1.903725582,0.615672605
717,1.235469461,1.235469461,2.462792965,1.286416786
718,0.207002315,0.207002315,0.336139485,0.163572028
719,0.788874336,0.788874336,1.117788662,0.571635362
720,0.245032255,0.245032255,0.581616059,0.279645005
721,0.164819401,0.164819401,0.25036557,0.121901299
722,0.071399685,0.071399685,0.095292369,0.046858245
723,0.709645287,0.709645287,1.153295053,0.180830502
725,0.651231732,0.651231732,1.090402567,0.47249528
726,0.79657915,0.79657915,1.041367739,0.489719697
727,0.458585786,0.458585786,0.8564711,0.24822217
728,,,,
729,0.550919689,0.550919689,0.71359928,0.345275217
731,0.59605002,0.59605002,0.889085877,0.438441603
732,1.016512545,1.016512545,1.775925185,0.706465977
733,0.67417598,0.67417598,0.947726683,0.256133888
735,0.080087447,0.080087447,0.100799444,0.040216328
736,0.874164542,0.874164542,2.701376158,0.426494027
737,0.951566309,0.951566309,1.176613974,0.331055581
738,0.11847303,0.11847303,0.198778145,0.089146098
739,0.563524265,0.563524265,0.72721766,0.306379696
750,,,,
751,1.319651582,1.319651582,2.079982848,0.751924806
752,0.121640664,0.121640664,0.173765821,0.128477328
753,0.619772677,0.619772677,1.05242437,0.420853873
755,0.583640221,0.583640221,0.860339868,0.22222201
756,1.49618247,1.49618247,2.198275692,1.01567951
757,0.222390282,0.222390282,0.26528777,0.109829085
758,1.340170448,1.340170448,2.059208153,0.567402578
759,2.636541376,2.636541376,4.22951555,1.663679579
760,0.063475783,0.063475783,0.085664323,0.004245291
761,2.518034178,2.518034178,4.297405366,1.612850493
762,0.073418161,0.073418161,0.142362204,0.053543071
766,0.173243042,0.173243042,0.315912643,0.139489222
767,0.977703526,0.977703526,1.477628185,0.661022692
768,0.464123178,0.464123178,0.913016558,0.336840828
776,,,,
777,0.207593346,0.207593346,0.318880134,0.119257921
778,1.638403314,1.638403314,2.357295662,1.199670086
779,0.122923435,0.122923435,1.308210925,0.230251701
780,0.410857897,0.410857897,0.730985195,0.253849971
782,0.970792642,0.970792642,1.690920501,0.665952286
783,,,,
785,1.52847859,1.52847859,2.464971603,0.805226517
786,0.33937751,0.33937751,0.540481408,0.197137065
788,0.461458346,0.461458346,0.744376716,0.28814207
789,0.960624196,0.960624196,1.528177348,0.553298181
790,0.158208826,0.158208826,0.278433828,0.130712457
791,0.382475553,0.382475553,0.469269326,0.172890507
792,0.4992228,0.4992228,0.919926793,0.578638767
793,0.345694497,0.345694497,0.638044466,0.288848937
795,0.310250156,0.310250156,0.527551232,0.129631999
796,1.054642528,1.054642528,1.534084961,0.618882162
797,0.349251079,0.349251079,0.816247251,0.290811297
798,0.237644771,0.237644771,0.376971913,0.144340066
799,0.1151221,0.1151221,0.228582519,0.086404739
800,1.774538759,1.774538759,2.369067202,0.668180357
801,0.51529775,0.51529775,0.856893058,0.211414915
802,0.046730334,0.046730334,0.152056712,0.008615141
803,0.128535525,0.128535525,0.314982393,0.00519454
806,0.141849668,0.141849668,0.178378818,0.113475641
807,1.170965945,1.170965945,2.144374771,0.887063503
809,0.049023074,0.049023074,0.800940691,0.00789213
810,0.783687405,0.783687405,1.299832223,0.41013185
811,0.742165676,0.742165676,1.06816731,0.291609432
812,0.266830214,0.266830214,0.366890817,0.121198755
813,0.148922697,0.148922697,0.159929004,0.053974042
815,0.140203247,0.140203247,0.223454323,0.075338225
816,0.510345794,0.510345794,0.703824184,0.269101237
818,0.375333051,0.375333051,0.600648391,0.243583078
819,0.527680594,0.527680594,0.839369306,0.303508378
820,0.000852996,0.000852996,0.003620106,0.004980955
821,0.364961799,0.364961799,0.545464089,0.259020163
822,0.705430031,0.705430031,1.212259274,0.492267508
823,1.001414542,1.001414542,1.179763509,0.445111074
825,1.698957566,1.698957566,3.093234858,1.497016743
826,0.438977878,0.438977878,0.739638891,0.2846735
828,0.153398678,0.153398678,0.209076704,0.082902084
829,4.563014109,4.563014109,7.295217089,3.826749871
830,0.737458607,0.737458607,1.482682411,0.618747486
831,0.06200436,0.06200436,0.112643544,0.063507994
833,0.728038368,0.728038368,1.039457211,0.392107877
835,0.052623442,0.052623442,0.055137072,0.021456545
836,0.348356908,0.348356908,0.566641585,0.123855239
837,0.754814371,0.754814371,1.170018998,0.536227921
838,0.225332112,0.225332112,0.945263983,0.11810132
839,0.196329174,0.196329174,0.300864784,0.102091805
848,0.193491126,0.193491126,0.269707999,0.154197188
850,0.617693634,0.617693634,0.92111203,0.327900935
851,2.001011563,2.001011563,2.144441403,0.950221984
852,0.47310538,0.47310538,1.148510636,0.604713791
856,0.446069276,0.446069276,0.621516224,0.431857097
858,0.11089935,0.11089935,0.202688388,0.059303036
859,0.38904874,0.38904874,0.58771637,0.18395251
860,0.353720302,0.353720302,0.66356875,0.243214001
861,0.324474669,0.324474669,0.443934369,0.172695846
862,0.334440667,0.334440667,0.57168699,0.139242961
863,0.247774623,0.247774623,0.304573694,0.202842113
868,0.615198501,0.615198501,1.159760588,0.864357283
869,0.232483486,0.232483486,0.436153784,0.175643428
875,0.794670267,0.794670267,1.388447276,0.595338304
876,1.966164849,1.966164849,2.250159629,0.481950675
877,0.677748421,0.677748421,1.06375227,0.324642851
878,2.345120442,2.345120442,4.222770995,1.41988541
880,0.909424126,0.909424126,1.191202243,0.580412273
881,0.568663578,0.568663578,0.984915767,0.352485895
882,0.130661926,0.130661926,0.205314535,0.087942183
883,0.344695531,0.344695531,0.514530758,0.271803126
885,0.296739228,0.296739228,0.569825315,0.190261176
886,0.091895714,0.091895714,0.124554297,0.026148319
887,0.636964767,0.636964767,1.001063466,0.476792372
888,0.241029694,0.241029694,0.359568004,0.166719507
889,0.276127509,0.276127509,0.444077701,0.189977635
890,0.727507521,0.727507521,1.016562372,0.356060144
892,0.123572704,0.123572704,0.284500776,0.030086703
893,0.077517668,0.077517668,0.129059038,0.048590737
895,0.423212529,0.423212529,0.626535794,0.309689896
897,0.027307406,0.027307406,0.041072653,0.024381471
898,2.061003556,2.061003556,3.333617561,1.685824118
899,0.446413516,0.446413516,0.600832426,0.245591992
900,1.448500364,1.448500364,2.00885621,0.937967178
901,0.652237866,0.652237866,1.06846193,0.360544433
902,0.694405564,0.694405564,0.858155532,0.412590696
903,0.859966648,0.859966648,1.381270327,0.610726533
905,2.610186175,2.610186175,4.161416854,1.654509846
906,13.77317387,13.77317387,19.16038353,7.052828374
908,0.378541338,0.378541338,0.661947198,0.156685802
909,0.571908189,0.571908189,0.743506912,0.178684424
910,0.751511493,0.751511493,1.271336792,0.499605826
911,1.389741578,1.389741578,2.029787636,0.814029008
912,,,0.592735586,0.327386027
913,0.629339827,0.629339827,0.743435147,0.404713444
915,0.354240465,0.354240465,0.440076306,0.169307863
917,0.979537997,0.979537997,1.071483488,0.291527571
918,0.075054574,0.075054574,0.123230003,0.067156441
919,0.667191946,0.667191946,0.917406845,0.327505024
920,0.300482312,0.300482312,0.505551065,0.144918922
921,3.592139025,3.592139025,5.641135196,1.681310771
922,0.428428949,0.428428949,0.592615924,0.221724386
923,0.40309554,0.40309554,0.560089258,0.237902604
925,0.387413319,0.387413319,0.649194742,0.271948445
926,1.05116098,1.05116098,1.822535749,0.775139523
927,0.176883634,0.176883634,0.223857472,0.0397757
928,0.7141355,0.7141355,1.530568187,0.832100789
929,0.337926706,0.337926706,0.440876609,0.170545992
930,0.564480795,0.564480795,1.291360193,0.64022431
931,0.268961652,0.268961652,0.340297342,0.15422859
932,2.713027397,2.713027397,5.53788732,2.400202603
933,1.516602152,1.516602152,2.541136702,1.138747093
935,0.125994809,0.125994809,0.168920931,0.072300081
936,0.462639623,0.462639623,0.540755856,0.214752657
937,1.130545767,1.130545767,1.610813905,0.836201572
938,0.559960543,0.559960543,1.058980804,0.41088778
939,0.378424205,0.378424205,0.505618406,
948,0.749325052,0.749325052,1.181576782,0.362947919
949,0.915895562,0.915895562,1.333380942,0.668966194
950,1.443144878,1.443144878,2.974212128,1.717470607
951,3.748741839,3.748741839,5.40111597,2.085971542
952,0.210021453,0.210021453,0.337268929,0.145935338
953,0.223033677,0.223033677,0.202037808,0.082783532
955,0.219270507,0.219270507,0.340637304,0.165893229
957,1.036585145,1.036585145,2.30387307,0.740263825
958,0.563198208,0.563198208,0.83363177,0.222973219
959,2.105967449,2.105967449,3.33393733,1.760794208
960,1.785841512,1.785841512,2.487484819,1.181988379
961,1.308348848,1.308348848,1.927267413,0.725901341
962,0.259775393,0.259775393,0.405379585,0.087326661
963,0.379070298,0.379070298,0.794731759,0.401731319
965,0.477686911,0.477686911,0.535865948,0.027051463
966,1.506683806,1.506683806,1.686994162,0.541577429
967,0.484608159,0.484608159,1.978431306,0.261237032
968,0.105277131,0.105277131,0.226452004,0.087773966
969,0.697115203,0.697115203,1.082630974,0.286745822
970,0.328738753,0.328738753,0.533374264,0.155538284
971,0.160890633,0.160890633,0.249274532,0.156803555
972,0.193743521,0.193743521,0.292266971,0.10183079
973,0.492551955,0.492551955,0.909002352,0.319311315
975,0.228815895,0.228815895,0.238797661,0.096641365
976,0.136006863,0.136006863,0.236897083,0.083064925
977,1.082174144,1.082174144,2.287018828,0.700249744
978,0.191793746,0.191793746,0.304286788,0.148206538
979,0.422500145,0.422500145,,
980,1.234362565,1.234362565,1.681634146,0.590448335
981,,,0.713736334,0.53256273
982,0.577220499,0.577220499,0.881052339,0.122258238
983,1.115334614,1.115334614,1.865366551,0.886701944
985,0.61286035,0.61286035,1.051407557,0.579757384
987,,,,
988,0.27248798,0.27248798,0.435862788,0.160583879
989,0.192922042,0.192922042,0.366161121,0.218236308
990,0.236862946,0.236862946,0.389959584,0.131949942
993,0.170883396,0.170883396,0.266560868,0.083685508
995,0.009464889,0.009464889,0.027412749,
996,0.012090013,0.012090013,0.023073614,0.007219205
997,0.280072989,0.280072989,0.376794934,0.145620971
998,0.073760285,0.073760285,0.183658506,0.065216643
999,0.378793382,0.378793382,0.551777097,0.249532669
1696,0.796002851,0.796002851,1.159448759,0.366114429
1872,,,0.400349748,0.221672405
1896,1.625178326,1.625178326,2.302890918,0.831663336
1965,0.085657245,0.085657245,0.136246698,0.071659716
1979,0.228664603,0.228664603,0.643724836,0.101010765
2001,0.200851683,0.200851683,0.269240283,0.093307376
2002,0.501422443,0.501422443,0.810771073,0.177614409
2003,0.337150308,0.337150308,0.509568435,0.256642002
2004,0.781846741,0.781846741,1.127185634,0.521853161
2005,0.561317141,0.561317141,1.044860259,0.514828639
2006,0.278017278,0.278017278,0.398302897,0.154283899
2007,0.057755577,0.057755577,0.105448317,0.032787118
2008,0.191457732,0.191457732,0.340456798,0.129046389
2009,0.76290462,0.76290462,1.250382096,0.395470211
2010,0.565945415,0.565945415,0.95146697,0.384837212
2011,,,2.422938349,1.13837721
2012,0.340803955,0.340803955,0.615526701,0.228810124
2013,0.262170771,0.262170771,0.495363502,0.215063721
2014,0.551990545,0.551990545,0.70595072,0.280436919
2015,0.142868448,0.142868448,0.247366013,0.658679683
2016,0.16677265,0.16677265,0.322480815,0.213792897
2017,0.395431744,0.395431744,0.357509308,0.098857016
2018,0.308352935,0.308352935,0.354840298,0.030214383
2019,0.241287788,0.241287788,0.358647222,0.166978247
2020,0.29698375,0.29698375,0.472224831,0.222565367
2021,0.432269489,0.432269489,0.549426498,0.360844624
2022,0.253372735,0.253372735,0.411813514,0.218016499
2023,0.042949963,0.042949963,0.065828766,0.037622174
2024,1.378254319,1.378254319,2.671173474,1.268450082
2025,0.166949643,0.166949643,0.308271435,0.154838724
2026,0.544745432,0.544745432,0.716704314,0.298427951
2027,0.087076292,0.087076292,0.189193723,0.073625763
2028,0.331708144,0.331708144,0.640603309,0.318529026
2029,0.448691174,0.448691174,0.750675912,0.318524357
2030,0.081330061,0.081330061,0.182512446,0.059922531
2031,0.212876782,0.212876782,0.339074158,0.139723039
2032,0.302128488,0.302128488,0.414035424,0.157938094
2033,0.149423443,0.149423443,0.217749257,0.096881582
2034,0.10476601,0.10476601,0.18355047,0.079485942
2035,0.511427092,0.511427092,0.781179845,0.272904304
2036,0.647681041,0.647681041,1.013826657,0.407903445
2037,1.314045478,1.314045478,2.28156219,0.616876342
2038,0.070416737,0.070416737,0.127555591,0.065088546
2039,0.428419131,0.428419131,0.601651173,0.201795225
2040,0.161184061,0.161184061,0.247800472,0.082620375
2041,0.053583978,0.053583978,0.160454054,0.03196227
2042,1.035889977,1.035889977,1.734190403,0.666203316
2043,0.54833653,0.54833653,1.023042111,0.410725644
2044,0.108185128,0.108185128,0.181249555,0.093763731
2045,1.17397999,1.17397999,1.875970433,0.682493585
2046,0.409527123,0.409527123,0.62048292,0.221154877
2047,0.600977561,0.600977561,0.746180548,0.435418251
2048,1.514139941,1.514139941,2.285380881,1.107607671
2049,0.074784186,0.074784186,0.140184636,0.058247118
2050,0.292649491,0.292649491,0.400770302,0.199848133
2051,0.540069043,0.540069043,0.823332102,0.387491626
2052,0.219132293,0.219132293,0.259065798,0.168228198
2053,0.221785327,0.221785327,0.372868088,0.16080715
2054,0.611132555,0.611132555,0.631687025,0.21974114
2055,1.003951244,1.003951244,1.606958611,0.629605958
2056,0.455102877,0.455102877,0.713879451,0.246144412
2057,0.378883487,0.378883487,0.573186556,0.088143958
2058,0.051582664,0.051582664,0.063467524,0.020671474
2059,0.240802216,0.240802216,0.598263786,0.210924873
2060,1.477272897,1.477272897,2.540671842,1.302649612
2061,1.565320207,1.565320207,1.86703174,1.395179115
2062,1.407654893,1.407654893,2.335661919,1.027271203
2063,0.170925779,0.170925779,0.277681741,0.085476151
2064,0.459824159,0.459824159,0.63134717,0.249512522
2065,0.178827054,0.178827054,0.391204294,0.164992163
2066,1.602161701,1.602161701,2.26088467,1.019193619
2067,1.093030621,1.093030621,1.499201294,0.672928266
2068,1.051650679,1.051650679,1.839994962,0.874123794
2069,0.789072146,0.789072146,1.206956392,0.522110875
2071,0.340360763,0.340360763,0.605134445,0.118751679
2072,0.050802641,0.050802641,0.023092146,0.018330107
2073,0.365138485,0.365138485,0.652570421,0.267882917
2074,0.263274726,0.263274726,0.390191682,0.24202738
2075,,,0.830255972,0.360368887
2076,0.214811203,0.214811203,0.23174667,0.066619182
2077,0.334779549,0.334779549,0.764290503,0.102624983
2078,0.812261152,0.812261152,1.473045342,0.610601079
2079,0.377596995,0.377596995,0.554568362,0.17215888
2080,0.798301707,0.798301707,1.096118783,0.398750119
2081,0.780160151,0.780160151,1.171772921,0.499954391
2082,4.62561075,4.62561075,8.1615714,3.531407917
2083,0.785028615,0.785028615,1.155053482,0.492693494
2084,0.708944273,0.708944273,1.129362939,0.497976513
