,0,1,2,3
505,0.02326896,0.042936694,0.042936694,0.012610326
506,-0.000929055,0.011787394,0.011787394,-0.005617614
507,0.023449114,0.028222938,0.028222938,0.014602021
509,-0.02489393,-0.245956838,-0.245956838,-0.016193775
510,0.055745085,0.069294649,0.069294649,0.032587041
513,0.065830429,0.067769181,0.067769181,0.049445605
514,0.00413703,0.006620385,0.006620385,0.002941715
516,0.348981978,0.307032189,0.307032189,0.000234723
517,0.017635953,0.022542832,0.022542832,0.015598941
518,-0.009568014,-0.032095808,-0.032095808,-0.011285483
519,0.025931095,0.033356916,0.033356916,0.015538426
520,0.105179476,0.097288539,0.097288539,0.039786201
521,0.004090306,0.002241114,0.002241114,0.002937287
523,0.00300324,0.004682904,0.004682904,0.002299691
524,0.036615386,0.047559567,0.047559567,0.041351202
525,0.043557123,0.047660353,0.047660353,0.018481659
526,0.017526666,0.002810411,0.002810411,0.025670101
528,0.031295875,0.032083291,0.032083291,0.025230578
529,0.055712537,0.090765902,0.090765902,0.040774357
530,0.013199719,0.020117231,0.020117231,0.019041298
531,0.009107757,0.009943047,0.009943047,0.027331698
532,0.007521434,0.025034561,0.025034561,0.007257196
533,-0.004279975,-0.492713115,-0.492713115,-0.008909441
534,0.000518173,0.016363506,0.016363506,0.009572341
536,-0.019529752,-0.26118861,-0.26118861,-0.042521345
537,0.027604212,0.032945771,0.032945771,0.020823558
538,0.093205251,0.108295161,0.108295161,0.047081146
539,0.019047319,0.012411041,0.012411041,0.011742026
540,0.059571492,0.014206615,0.014206615,0.010391604
541,0.057730117,0.067848788,0.067848788,0.03057466
543,0.013983582,0.022133779,0.022133779,0.014059995
544,0.03480182,0.045720945,0.045720945,
545,0.026661343,0.032637494,0.032637494,0.012248628
546,0.053045161,0.052906636,0.052906636,0.025770898
547,0.033063747,0.054427639,0.054427639,0.02338133
548,0.009382504,0.014457888,0.014457888,0.006977856
550,0.010188088,0.003925084,0.003925084,0.002486877
551,0.033873633,0.035622659,0.035622659,0.022833167
552,0.049519062,0.056613399,0.056613399,0.028613765
553,0.059642228,0.056115894,0.056115894,0.012849528
554,0.000944607,0.001618435,0.001618435,0.001013659
555,0.029641731,0.004419273,0.004419273,0.012851482
557,0.016690382,0.025524211,0.025524211,0.012656468
558,0.008742495,-0.019705495,-0.019705495,-0.019919448
559,0.050050287,0.062124778,0.062124778,0.027127047
560,0.029999061,0.0378838,0.0378838,0.020582738
561,0.003707816,0.034103753,0.034103753,0.000679446
563,0.018988715,0.026017186,0.026017186,0.029522957
564,0.013769651,0.013683276,0.013683276,-0.00017398
565,0.029840088,0.030789675,0.030789675,0.019428078
566,0.021673276,0.009897885,0.009897885,0.006761144
567,0.011577269,0.023882623,0.023882623,0.018835691
568,0.142619499,0.155296475,0.155296475,0.11114405
570,0.006294384,0.017551203,0.017551203,0.005248855
571,-0.003637655,-0.251239459,-0.251239459,-0.020655546
572,-0.044996971,-0.19840133,-0.19840133,-0.011654851
573,-0.013766799,0.011451591,0.011451591,0.012622902
576,-0.034419195,0.064595039,0.064595039,0.020135294
581,0.100873441,0.118049483,0.118049483,0.057091195
582,0.035231791,0.041541671,0.041541671,0.030578883
584,0.024729139,0.026554301,0.026554301,0.007552687
585,0.030310658,0.027910965,0.027910965,-0.007229822
586,-0.007141824,-0.003116099,-0.003116099,0.004628321
587,-0.005071871,-0.098929577,-0.098929577,-0.045096847
589,0.006224652,0.00841242,0.00841242,0.009197826
590,-0.013646148,-0.046755405,-0.046755405,0.018768624
591,0.021725663,0.024997126,0.024997126,0.010514822
592,0.019851021,0.00729885,0.00729885,0.002535753
593,0.009769962,-0.114083607,-0.114083607,0.007743291
595,-0.001007246,-0.053116149,-0.053116149,-0.042222741
596,0.103125127,0.139162559,0.139162559,0.101832448
597,0.013514427,0.017183502,0.017183502,0.009802774
598,0.044856943,0.048213723,0.048213723,0.026630984
599,0.003994566,0.003221295,0.003221295,0.003026959
600,0.013925813,0.020772418,0.020772418,0.016225704
601,0.028603923,0.031624789,0.031624789,0.034257604
603,0.094106168,0.150308472,0.150308472,0.061543396
605,0.00653347,0.014497995,0.014497995,0.002567018
606,0.054824696,0.026653547,0.026653547,0.022878953
607,0.030923651,0.048252453,0.048252453,0.018500592
608,0.001628321,0.012870805,0.012870805,-0.001407418
609,-0.002513669,-0.020768459,-0.020768459,-0.019010096
610,-0.008842291,0.071503556,0.071503556,-0.00495227
611,-0.029715051,-0.095925635,-0.095925635,-0.017095207
612,-0.01853845,-0.059389824,-0.059389824,-0.004808959
613,0.006765992,0.00740707,0.00740707,0.008648803
615,0.000262969,0.010426775,0.010426775,0.005537136
616,0.039213553,0.052337649,0.052337649,2.42E-05
617,0.012446468,0.015986257,0.015986257,0.008332491
619,0.001539822,0.000826584,0.000826584,0.000809694
620,0.006167377,0.023313657,0.023313657,0.001954468
622,0.012849343,0.026658176,0.026658176,-0.021862171
623,0.035742305,0.03749841,0.03749841,0.034187235
625,0.012373264,0.007737386,0.007737386,-0.024221112
626,0.007707132,0.013402701,0.013402701,0.010658185
627,0.010840319,0.013336365,0.013336365,0.007818843
628,0.004500401,0.022827451,0.022827451,0.006716073
629,0.190428933,0.266575705,0.266575705,0.091610997
630,0.017591379,0.020857544,0.020857544,0.010276888
631,0.064316877,0.087471845,0.087471845,0.048532197
632,0.001382879,0.004036879,0.004036879,0.004400871
633,-0.011672983,0.001244904,0.001244904,-0.006986116
635,0.025186515,0.008560818,0.008560818,0.011045102
636,0.129503141,0.146069994,0.146069994,0.045384777
637,0.024671889,0.032495223,0.032495223,0.068805251
638,-0.027420688,-0.193616404,-0.193616404,-0.003897118
639,0.040314111,0.051761716,0.051761716,0.02576884
650,0.098430577,0.126517052,0.126517052,0.075668708
651,0.085814274,0.10499785,0.10499785,0.048792555
652,0.002790712,0.012981797,0.012981797,0.000960876
655,0.026701052,0.036811333,0.036811333,0.030703594
656,0.011585421,0.017427488,0.017427488,0.011642304
657,0.02080875,0.027329793,0.027329793,0.013237744
659,0.008546229,0.0081431,0.0081431,-0.006829211
661,0.142369401,0.155403196,0.155403196,0.101679205
662,0.019633645,0.02123275,0.02123275,0.008807487
663,-0.016956606,-0.480407057,-0.480407057,-0.009325126
665,0.018656929,0.018640017,0.018640017,0.011988745
666,0.035806458,0.053388876,0.053388876,0.025886539
667,0.009892707,0.006454695,0.006454695,0.000278012
668,0.001865311,0.003906183,0.003906183,0.029099769
669,0.013942506,-0.15587634,-0.15587634,-0.017554742
670,-0.144834124,-0.71039701,-0.71039701,-0.191168949
671,0.006188389,0.014830708,0.014830708,0.00533447
672,0.135535206,0.212354625,0.212354625,0.126462819
673,0.027452946,-0.749970995,-0.749970995,-0.02585519
676,0.074333451,0.090487289,0.090487289,0.039257272
677,0.010734276,0.007337684,0.007337684,0.00888669
678,-0.005808628,-0.02032839,-0.02032839,0.000740642
679,-0.030904508,-0.077291884,-0.077291884,-0.018057292
680,0.009509159,0.009073479,0.009073479,0.005592797
681,0.052790459,0.079254916,0.079254916,0.03221126
682,0.026258862,0.043305095,0.043305095,0.02104831
683,0.052138465,0.06938595,0.06938595,0.025561363
685,0.035511963,0.042222488,0.042222488,0.027987973
686,0.004435675,0.004797613,0.004797613,0.008319139
687,0.009374002,-0.118620925,-0.118620925,-0.021388923
688,0.120575282,0.153672016,0.153672016,0.056846987
690,0.029137848,0.0214086,0.0214086,0.014748891
691,0.052356148,0.054212867,0.054212867,-0.023264666
692,-0.056447942,0.003768208,0.003768208,-0.033912153
693,-0.087983482,,,
695,0.050964496,0.065675318,0.065675318,0.010439803
697,-0.040258247,0.004210425,0.004210425,-0.009324798
698,0.010749474,0.012971308,0.012971308,0.006749241
700,0.00099424,0.001377306,0.001377306,0.007659837
701,0.003559184,0.002891369,0.002891369,0.000836505
702,0.061928721,0.07338261,0.07338261,0.007016513
703,0.047743498,0.037625723,0.037625723,0.022345062
705,0.026369847,0.033879212,0.033879212,0.021138057
707,0.013888073,0.018170285,0.018170285,0.00104375
708,0.051978698,0.066447621,0.066447621,0.037845516
709,0.019097876,0.020988568,0.020988568,0.006594599
710,0.117649386,0.11927058,0.11927058,0.095138887
711,0.015437807,0.009649085,0.009649085,0.002216136
712,-0.0016698,-0.005186983,-0.005186983,0.004630879
713,-0.008491502,0.023488102,0.023488102,0.011229436
715,0.027712857,0.041605716,0.041605716,0.039366897
716,0.009039018,0.004483376,0.004483376,0.003332173
717,0.172292767,0.201283415,0.201283415,0.063073932
718,0.027696687,0.051823109,0.051823109,0.032708741
719,0.04231434,0.064334575,0.064334575,0.031403362
720,0.09882926,0.20692331,0.20692331,0.078826157
721,-0.004701153,0.006537257,0.006537257,-0.014781007
722,0.02119093,0.023144941,0.023144941,0.025319738
723,0.074296872,0.110718991,0.110718991,0.03871372
725,0.010253448,0.009472398,0.009472398,0.003557918
726,0.06052251,0.081439849,0.081439849,0.03755496
727,-0.085225142,-0.050625842,-0.050625842,-0.052103065
728,0.004301654,0.008592179,0.008592179,0.005161716
729,0.035618748,0.012666003,0.012666003,0.030185751
731,0.048826948,0.053713538,0.053713538,0.019065733
732,0.008808634,0.016085749,0.016085749,0.006561211
733,0.022321876,0.025363482,0.025363482,0.026248298
735,0.062541756,0.061877527,0.061877527,-0.007769458
736,0.011206969,0.028637781,0.028637781,0.004576327
737,-0.054041999,0.165722197,0.165722197,0.00478013
738,0.031624266,0.035460927,0.035460927,0.023467246
739,0.047098189,0.06443782,0.06443782,0.046625561
750,0.00250337,0.001771011,0.001771011,0.005873722
751,0.011593149,0.011364777,0.011364777,0.013934957
752,0.016291818,-0.335339214,-0.335339214,-0.023151012
753,0.009238193,0.016383492,0.016383492,0.007831401
755,-0.011085184,0.004993799,0.004993799,0.009198027
756,0.036796401,0.046361856,0.046361856,0.026372125
757,0.068759954,0.064037872,0.064037872,0.053888904
758,0.011446091,0.009801251,0.009801251,0.007861116
759,0.059104949,0.054634792,0.054634792,0.004234378
760,-0.178140768,-1.639169415,-1.639169415,-0.042013902
761,0.013820742,0.017376061,0.017376061,0.007373913
762,-0.018970478,-0.070241622,-0.070241622,-0.003068367
766,0.029513239,0.054896848,0.054896848,0.019404835
767,-0.000886318,0.000978972,0.000978972,0.000511177
768,0.003466309,0.010604196,0.010604196,0.004554747
776,0.010991673,0.011904327,0.011904327,0.011115888
777,0.024367319,0.045657967,0.045657967,0.018769018
778,0.037219226,0.039239615,0.039239615,0.019196645
779,-0.006679663,0.054994297,0.054994297,0.055554626
780,-0.009592152,-0.048226474,-0.048226474,-0.034737237
782,0.011868443,0.013206113,0.013206113,0.000394498
783,0.005603898,0.002281225,0.002281225,0.009675603
785,0.048979843,0.040399264,0.040399264,0.050035029
786,0.11748856,0.138522654,0.138522654,-0.037362691
788,0.018057117,0.021011496,0.021011496,0.012868439
789,0.154520371,0.182799305,0.182799305,0.092951891
790,0.015316804,0.028751239,0.028751239,0.033289233
791,0.027333853,0.026542785,0.026542785,0.01119926
792,-0.014475732,-0.048009144,-0.048009144,-0.005663656
793,0.002796427,-0.382338488,-0.382338488,0.015106505
795,0.025336155,0.042459111,0.042459111,0.020764984
796,0.054958848,0.03583736,0.03583736,0.012521807
797,0.014414682,0.026992559,0.026992559,0.004719703
798,0.05553779,0.051811379,0.051811379,-0.04922703
799,0.062460677,0.077587055,0.077587055,0.054583548
800,0.015579268,0.014789501,0.014789501,0.001860101
801,0.003957096,0.01673777,0.01673777,0.000462449
802,0.007307362,0.048825456,0.048825456,-0.009069796
803,-0.010174213,0.004877982,0.004877982,-0.057224542
806,-0.038646528,-0.296663083,-0.296663083,-0.045420039
807,0.003108065,-0.04652476,-0.04652476,0.004641683
809,0.001950598,0.016648692,0.016648692,-0.007928482
810,0.027779071,0.037868292,0.037868292,0.02726354
811,0.034587323,0.049893738,0.049893738,0.033963254
812,0.01080373,0.009085462,0.009085462,0.00024505
813,0.124763372,0.157139904,0.157139904,0.042083784
815,0.011511088,0.014470245,0.014470245,0.000940334
816,-0.018735773,0.000431949,0.000431949,-0.004953723
818,0.083241364,0.122470037,0.122470037,0.035623157
819,0.043488199,0.053996058,0.053996058,0.028621177
820,-0.046387365,-0.375376231,-0.375376231,-0.046375526
821,0.053217126,0.029771406,0.029771406,0.024120492
822,0.107276938,0.128130814,0.128130814,0.046487746
823,0.041830637,0.060778322,0.060778322,0.023594769
825,0.056660809,0.068358376,0.068358376,0.016601502
826,0.022248489,0.017254721,0.017254721,0.008921593
828,0.068579192,0.095859455,0.095859455,0.046760736
829,0.000167535,-0.018146861,-0.018146861,0.001704307
830,0.084538739,0.110361884,0.110361884,0.027223366
831,0.034720631,0.042568951,0.042568951,0.019876296
833,0.026313884,0.020855026,0.020855026,0.010849227
835,-0.013518688,-0.527996419,-0.527996419,0.00298488
836,0.03748188,0.035363405,0.035363405,0.013027399
837,-0.000808283,-0.030885088,-0.030885088,0.002500194
838,0.001474172,0.004143208,0.004143208,-0.00308251
839,-0.00085288,0.10911295,0.10911295,0.007924891
848,0.150036998,0.145152008,0.145152008,0.120947355
850,0.016221271,0.01272081,0.01272081,0.038974592
851,0.00444312,0.006663627,0.006663627,0.001497911
852,-0.002840318,0.004076468,0.004076468,0.003326005
856,0.005589105,0.006681001,0.006681001,0.00622916
858,0.130884938,0.163061384,0.163061384,0.111339484
859,0.031134196,0.041157955,0.041157955,0.006058631
860,0.029217348,0.036678091,0.036678091,0.032318089
861,0.013178914,0.015744505,0.015744505,0.006075717
862,0.007390486,0.005375856,0.005375856,0.004208315
863,0.005885986,-0.038233009,-0.038233009,0.027269828
868,-0.041292844,-0.122794908,-0.122794908,0.00366496
869,0.05964742,0.079395158,0.079395158,0.04499545
875,0.00256924,0.006333983,0.006333983,0.00904502
876,0.048048888,0.056770718,0.056770718,0.040029442
877,0.046625059,0.072681648,0.072681648,0.044573218
878,0.019390068,0.010780969,0.010780969,0.014618846
880,0.015259559,0.01069745,0.01069745,0.011411341
881,0.020288585,0.031961833,0.031961833,0.004856269
882,0.022487081,0.002102307,0.002102307,0.003386482
883,0.038201598,0.039534909,0.039534909,0.019498976
885,0.055228446,0.072509176,0.072509176,0.042268873
886,0.047664791,0.050559653,0.050559653,0.013703358
887,0.064657537,0.070791864,0.070791864,0.026619811
888,0.06008556,0.0726296,0.0726296,0.026566251
889,0.032117929,0.047485413,0.047485413,0.015689701
890,0.004892975,-0.019323522,-0.019323522,-0.011620386
892,0.035376354,0.065640456,0.065640456,0.003897864
893,-0.001616169,-0.00029907,-0.00029907,0.004501436
895,0.158641862,0.227153382,0.227153382,0.100461975
897,-0.005749939,-0.021596019,-0.021596019,-0.003712391
898,0.07463922,0.088332,0.088332,0.015937682
899,0.024839514,0.024868877,0.024868877,0.025516769
900,0.032902835,0.038697748,0.038697748,0.018432995
901,0.010182308,0.026607694,0.026607694,0.00775097
902,0.084509742,0.092086996,0.092086996,0.069745982
903,0.01604933,0.01862386,0.01862386,0.012178355
905,0.009561144,0.012518678,0.012518678,0.011688412
906,0.016384386,0.026429756,0.026429756,0.020520606
908,0.020168803,0.037981981,0.037981981,0.00997724
909,0.013913485,0.019800438,0.019800438,0.006443026
910,0.073227094,0.110248978,0.110248978,0.028728066
911,-0.097071554,-0.2376752,-0.2376752,-0.079825303
912,0.063518521,0.049721809,0.049721809,0.015437473
913,0.014921786,0.008427382,0.008427382,0.017374336
915,0.096256478,0.082613295,0.082613295,0.05247916
917,0.000825855,0.011679631,0.011679631,0.001573156
918,-0.024959491,-0.087765018,-0.087765018,-0.020694237
919,0.03996075,0.074358548,0.074358548,0.05897197
920,0.037825762,0.051798018,0.051798018,0.025921308
921,0.054603489,0.065195188,0.065195188,0.039925947
922,0.084389357,0.086191098,0.086191098,0.058069061
923,0.007830085,0.017143118,0.017143118,0.029309046
925,0.008573322,0.004087264,0.004087264,0.004209005
926,0.014326856,0.0249738,0.0249738,0.009712319
927,-0.219709606,0.008106749,0.008106749,-0.173782467
928,0.019693188,0.027381935,0.027381935,0.015807596
929,-0.014845641,-0.047710012,-0.047710012,0.016802248
930,0.056588871,0.025501715,0.025501715,0.009218257
931,0.034458414,0.034266783,0.034266783,0.023023334
932,0.093494323,0.11768367,0.11768367,0.044343034
933,0.004629852,-0.001195918,-0.001195918,0.004353147
935,0.124144657,0.168687759,0.168687759,0.091564555
936,0.027150712,0.028131812,0.028131812,0.027379516
937,0.022406361,0.022924306,0.022924306,0.013590069
938,0.043989486,0.060404865,0.060404865,0.028329218
939,-0.052903582,-0.149175039,-0.149175039,-0.0303758
948,0.006638804,0.031894571,0.031894571,-0.011650569
949,0.011571295,0.014400147,0.014400147,0.008249096
950,0.025064229,0.037331259,0.037331259,0.022594616
951,0.039890634,0.055005992,0.055005992,0.036479927
952,0.082459623,0.10241018,0.10241018,0.03380483
953,-0.179017789,-0.70714498,-0.70714498,-0.087090293
955,-0.030466467,-0.099672702,-0.099672702,-0.006387352
957,0.002749435,0.002986089,0.002986089,0.002827821
958,0.012117385,0.012038531,0.012038531,0.016395185
959,0.021320849,0.024657536,0.024657536,0.009393083
960,0.026868624,0.032787383,0.032787383,0.016790464
961,0.007095596,0.009811666,0.009811666,0.005407926
962,0.001775403,0.016723206,0.016723206,0.002074465
963,0.105512443,0.124635743,0.124635743,0.077764005
965,0.039093837,0.010026977,0.010026977,-0.002708297
966,0.018395837,0.023031685,0.023031685,0.027384294
967,0.033337608,0.055523604,0.055523604,0.024798408
968,0.063160013,0.083650708,0.083650708,0.040342616
969,-0.008938602,-0.034020766,-0.034020766,0.010369723
970,0.038308342,0.04732802,0.04732802,0.018440567
971,0.005517681,-0.65572951,-0.65572951,0.002165349
972,-0.070856442,-0.377250404,-0.377250404,0.026623958
973,0.008297526,0.020705883,0.020705883,0.007996709
975,0.051053487,0.072113562,0.072113562,0.044619617
976,0.041669925,0.026232379,0.026232379,0.027672468
977,0.013919186,0.025443969,0.025443969,0.011683407
978,0.023872771,0.022639447,0.022639447,-0.002102196
979,-0.04381299,,,
980,0.013275571,0.024654767,0.024654767,-0.009472796
981,0.024719276,-0.012882203,-0.012882203,-0.004634822
982,-0.049843586,-0.357026162,-0.357026162,-0.075357652
983,0.02914866,0.033034113,0.033034113,0.022502527
985,-0.013129653,-0.004158796,-0.004158796,0.0371953
987,0.004711766,0.006271282,0.006271282,0.012964861
988,0.029164909,0.030823822,0.030823822,0.03723231
989,0.058181455,0.061629734,0.061629734,0.035049524
990,0.028423038,0.036041744,0.036041744,0.006374528
993,-0.02020688,-0.103771189,-0.103771189,0.036694555
995,-0.178230307,-0.417894536,-0.417894536,-0.071404033
996,0.01350028,0.024251161,0.024251161,0.002070688
997,0.045343452,0.054789265,0.054789265,0.036937931
998,0.010329542,0.058786901,0.058786901,0.008738854
999,0.068180479,0.081801287,0.081801287,0.093747122
1696,0.037342237,0.050296408,0.050296408,0.028536039
1872,0.084240758,0.022543039,0.022543039,0.039922611
1896,-0.017805082,-0.040932009,-0.040932009,-8.87E-05
1914,0.046930752,0.062254755,0.062254755,0.006570123
1965,0.040380826,0.051984182,0.051984182,0.029041138
1979,0.023182516,0.04598255,0.04598255,0.01075494
2001,0.124817902,0.141256175,0.141256175,0.043721012
2002,0.048257206,0.043271722,0.043271722,0.019797403
2003,0.092301504,0.103030715,0.103030715,0.049163117
2004,0.028598594,0.030989489,0.030989489,0.016465012
2005,0.001114252,-0.388185476,-0.388185476,-0.016923536
2006,0.015366819,0.003478019,0.003478019,-0.029828258
2007,0.132827372,0.18628182,0.18628182,0.075811032
2008,0.09039879,0.091059542,0.091059542,0.020534348
2009,0.023771611,0.023338528,0.023338528,0.010415219
2010,0.015616652,0.030030534,0.030030534,0.021982135
2011,0.00102304,-0.224467958,-0.224467958,
2012,0.014913409,0.020725126,0.020725126,0.012212283
2013,0.019295995,0.034020483,0.034020483,0.011873622
2014,0.064507356,0.090892755,0.090892755,0.045866746
2015,0.002673542,0.009212288,0.009212288,0.022332275
2016,0.082951375,0.109517002,0.109517002,0.063172839
2017,0.017269789,0.023565544,0.023565544,0.009696811
2018,-0.282685205,-1.577072876,-1.577072876,-0.060683433
2019,0.073913373,0.070965084,0.070965084,0.046615834
2020,0.068126462,0.07442006,0.07442006,0.061792725
2021,0.01458994,-0.175574543,-0.175574543,-0.025130809
2022,0.064567218,0.070442356,0.070442356,0.048417037
2023,0.005297424,0.007109622,0.007109622,0.00520311
2024,0.029544453,0.063381652,0.063381652,0.009513199
2025,0.058019719,0.085542062,0.085542062,0.04047257
2026,0.047524499,0.05020438,0.05020438,0.022306703
2027,0.25904619,0.304509319,0.304509319,0.041426544
2028,0.034008492,0.038788192,0.038788192,0.026292028
2029,0.025986441,0.042427036,0.042427036,0.014453449
2030,0.018192848,0.023615432,0.023615432,0.014268289
2031,0.016672883,0.019830538,0.019830538,0.008534724
2032,0.11655585,0.156941215,0.156941215,0.091298224
2033,0.079175413,0.073850143,0.073850143,0.042279008
2034,0.039488029,0.05021824,0.05021824,0.026580013
2035,0.087894794,0.13102978,0.13102978,0.072057003
2036,0.02732337,0.035280915,0.035280915,0.01435418
2037,0.010920204,0.021794505,0.021794505,0.007235772
2038,0.110954735,0.112943633,0.112943633,0.066066418
2039,0.028189208,0.032956064,0.032956064,0.008885032
2040,0.031976286,0.040679274,0.040679274,0.017412632
2041,-0.00748327,-0.006568701,-0.006568701,-0.001931832
2042,0.042822722,0.040812242,0.040812242,0.020768736
2043,0.081073696,0.110464816,0.110464816,0.042376053
2044,0.032981326,0.059481027,0.059481027,0.002583544
2045,-0.012067689,-0.045902785,-0.045902785,0.042714535
2046,0.014201534,0.011224289,0.011224289,0.010486138
2047,0.034918718,0.029436508,0.029436508,0.018634081
2048,0.046431446,0.062634315,0.062634315,0.032461934
2049,0.053306213,0.060871757,0.060871757,0.0320181
2050,0.076242969,0.094120801,0.094120801,0.049485406
2051,0.050072586,0.065053345,0.065053345,0.022162102
2052,-0.040831385,-0.218004543,-0.218004543,0.006762571
2053,0.020305017,0.029135614,0.029135614,0.029913321
2054,0.015862508,0.021580086,0.021580086,0.020801872
2055,0.009200158,0.024202935,0.024202935,0.003193844
2056,0.073982249,0.101428974,0.101428974,0.041779971
2057,0.06124793,0.069272982,0.069272982,0.041621166
2058,0.005407362,0.020800765,0.020800765,-0.023475216
