2014-12-10T00:00:00,HD,BUY executed,93.67
2014-12-10T00:00:00,AMGN,BUY executed,158.07
2014-12-10T00:00:00,HES,CLOSING ORDER CREATED
2014-12-10T00:00:00,LYB,CLOSING ORDER CREATED
2014-12-10T00:00:00,OXY,CLOSING ORDER CREATED
2014-12-10T00:00:00,APA,CLOSING ORDER CREATED
2014-12-10T00:00:00,SLB,CLOSING ORDER CREATED
2014-12-10T00:00:00,GS,CLOSING ORDER CREATED
2014-12-10T00:00:00,AAL,CLOSING ORDER CREATED
2014-12-10T00:00:00,JNJ,CLOSING ORDER CREATED
2014-12-10T00:00:00,HD,CLOSING ORDER CREATED
2014-12-10T00:00:00,AMGN,CLOSING ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-10T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,HES,BUY executed,64.81
2014-12-11T00:00:00,LYB,BUY executed,66.98
2014-12-11T00:00:00,OXY,BUY executed,66.21
2014-12-11T00:00:00,APA,BUY executed,54.90
2014-12-11T00:00:00,SLB,BUY executed,76.64
2014-12-11T00:00:00,GS,SELL executed,185.83
2014-12-11T00:00:00,AAL,SELL executed,48.51
2014-12-11T00:00:00,JNJ,SELL executed,97.45
2014-12-11T00:00:00,HD,SELL executed,93.60
2014-12-11T00:00:00,AMGN,SELL executed,155.92
