,0,1,2,3
639,-0.44376903,-0.205556112,-0.098192598,-0.143103398
650,0.288301228,0.216423644,0.369496088,0.066477206
651,-0.156751273,-0.032339918,0.123882288,0.439762537
652,-0.253981047,-0.137202147,0.278845569,0.192419033
655,-0.568876764,-0.253912348,0.739938176,0.488372167
656,0.273879529,0.160298059,0.427923046,0.383884318
657,-0.366506044,-0.18738699,0.022177974,0.060799653
659,-0.128204608,0.048257213,0.192857412,0.029197027
661,0.075418465,0.236252552,0.390866914,0.487750733
662,-0.372681787,-0.362102338,-0.108865195,-0.350318309
663,-0.635150465,-0.480551208,-0.107816317,-0.186513961
665,-0.213628608,-0.197149982,-0.055046292,-0.028189707
666,-0.386622803,-0.219690303,-0.289469572,-0.332700701
667,-0.164785908,-0.056546346,0.296522099,0.21929638
668,-0.286955735,-0.024647512,0.489478776,0.646765767
669,-0.381706088,-0.324550656,-0.319999797,-0.348993005
670,-0.486957217,-0.35440957,-0.532228761,-0.484594184
671,-0.252748613,-0.10262772,0.052029981,-0.034897967
672,-0.06485993,-0.193290625,0.354126332,0.430900194
673,-0.582827138,-0.661689081,-0.77699061,-0.59803999
676,-0.091306299,-0.113379154,-0.288245541,-0.329183621
677,-0.30401994,-0.006268712,-0.136949603,-0.028479988
678,-0.302728465,0.176376583,0.45789489,0.308571775
679,-0.399432579,-0.276728855,-0.191358096,-0.099010105
680,-0.328093576,-0.126146739,0.084302706,-0.061408761
681,0.266150072,-0.042291455,-0.366201869,-0.114004022
682,-0.262365423,-0.052390844,0.302085383,0.276657211
683,-0.15525595,0.048506399,-0.010600514,-0.148014148
685,-0.290356945,-0.130866758,0.093376929,0.094022681
686,-0.210962132,0.121786729,0.336975129,0.318700855
687,-0.329210573,-0.294930738,-0.222584801,0.112656069
688,0.084128087,0.201462785,-0.077878198,-0.145900264
690,-0.121250758,-0.100914256,-0.017240857,-0.189398099
691,-0.453383157,-0.248787967,0.051414313,0.007979599
692,-0.455575738,-0.216956153,-0.022221189,-0.087096484
693,-0.73520012,-0.601205,-0.410876,-0.888217404
695,-0.211423275,0.046953706,-0.013391726,-0.050961226
697,-0.476562047,-0.353613367,-0.19568215,-0.235293635
698,-0.32318042,-0.238267064,-0.025701099,-0.056672091
700,-0.405717963,-0.249797235,0.032697699,0.011016014
701,-0.356419108,-0.304989976,-0.103746577,-0.174930544
702,-0.195370597,-0.061287387,0.156247725,0.109710994
703,-0.233727619,-0.245687754,-0.09274201,-0.317647729
705,-0.222628382,-0.128429679,0.059841984,-0.009008183
707,-0.480145156,-0.150991473,0.166022087,-0.099657431
708,-0.181058333,0.125874844,0.460514155,0.530124466
709,-0.220687687,-0.001561458,0.013558007,-0.186426393
710,-0.37182913,-0.112683216,-0.29904828,-0.166753604
711,-0.407986973,-0.398003576,-0.434942384,-0.529783965
712,-0.398226868,-0.172726352,0.265124785,0.270473977
713,-0.273255457,-0.154301891,1.794836203,1.398785444
715,-0.330316637,-0.162954079,0.512718838,0.688855016
716,-0.442033523,-0.336662337,0.514747494,0.143731727
717,-0.442437495,-0.061092036,-0.310975022,-0.422838988
718,-0.246853627,-0.075277454,0.024053623,0.245163816
719,-0.12435875,0.037954017,0.118922162,-0.018745416
720,-0.229911099,0.044600973,0.405914737,0.339033396
721,-0.261946245,-0.16000004,0.107768567,-0.120614957
722,-0.186744068,-0.175880514,0.212285271,0.160379171
723,-0.449413033,-0.008338474,1.433547765,1.730334885
725,-0.512923825,-0.223907057,-0.019774216,0.172037529
726,-0.099068708,0.005129374,-0.055606864,0.03751694
727,-0.357143861,-0.049588567,0.14893502,0.228068177
728,-0.261959741,0.075814118,0.269583347,0.250642125
729,-0.153285052,-0.158720388,0.022335184,-0.034675915
731,-0.341258888,-0.175234548,0.121905526,-0.029432557
732,-0.217048743,-0.440298579,-0.193583019,-0.199404703
733,-0.237320844,0.000187085,0.257303302,0.234565409
735,0.078065992,0.257500858,-0.226006305,0.034760966
736,-0.201007368,-0.242492623,-0.113121354,-0.168987701
737,-0.381975,0.020725252,0.057046843,0.013747565
738,-0.203951577,-0.131916223,0.055250513,0.091246346
739,0.319252632,0.433387392,0.306579813,0.553729561
750,-0.125727726,0.313861411,0.371726964,0.478527098
751,-0.426900428,-0.184211195,0.125767149,-0.025077441
752,-0.469585458,-0.462537783,-0.430880379,-0.515970641
753,-0.207348416,0.031976824,0.169491629,-0.000947963
755,-0.390030124,-0.270015684,-0.172815054,-0.120507293
756,-0.403124996,-0.259055451,-0.086081245,0.159585586
757,-0.270270192,-0.216216011,-0.147008346,-0.055101426
758,-0.394568658,-0.172599833,0.366762093,0.145989612
759,-0.413818061,-0.238915293,0.081705702,0.163330104
760,-0.364725731,-0.232365899,-0.510768764,-0.612903028
761,-0.291161394,-0.139155552,0.137949902,-0.045892455
762,-0.501273515,-0.385245557,-0.157839391,-0.238043894
766,-0.400735245,-0.440441406,-0.38467969,-0.067072086
767,-0.06802856,-7.75319E-07,0.054900602,-0.04832772
768,-0.107085019,-0.050125153,0.003837117,0.018493972
776,-0.166730023,0.031704826,0.007769264,-0.041153368
777,-0.224882765,0.042880795,0.385439769,0.245985723
778,-0.121973091,0.034841472,0.068440746,-0.148572828
779,-0.308244253,-0.282850201,-0.20712589,0.219390353
780,-0.320096769,-0.237251305,-0.061332405,-0.110354871
782,-0.401864162,-0.288303426,-0.244661879,-0.352325034
783,-0.261454609,-0.001103352,0.354595774,0.366249222
785,-0.272344968,0.183291016,0.216881813,0.326821507
786,-0.305765085,-0.250904101,0.03723715,0.124834292
788,-0.366146257,-0.175330409,0.022772739,0.125735106
789,0.157787302,0.107666371,0.191838677,0.039163789
790,-0.139913177,-0.179668064,-0.356893539,-0.018777816
791,-0.367242826,-0.159888295,0.425473285,0.148664501
792,-0.401869954,-0.438420568,-0.304067694,-0.238988138
793,-0.655585617,-0.540655813,-0.580028539,-0.107955151
795,-0.369354238,-0.281618554,0.883228272,0.627357488
796,-0.466619717,-0.404651418,-0.410078054,-0.204157216
797,-0.448235223,-0.208248432,-0.092296758,-0.127400762
798,-0.352029177,-0.251179432,-0.051481549,0.022968319
799,-0.385085897,-0.150324269,-0.149189094,0.432351597
800,-0.32253108,-0.174254261,0.249342698,0.386831585
801,-0.210465805,-0.104213102,0.371365267,0.193698194
802,-0.269684796,0.139621483,-0.005746687,-0.184762632
803,-0.4138972,-0.368900632,-0.055417583,0.160422144
806,-0.582714028,-0.425855763,-0.431871108,-0.428571346
807,-0.593263943,-0.395622322,-0.073357926,-0.044145695
809,-0.343834241,-0.177844269,-0.059028199,-0.093384793
810,-0.099281002,-0.129943266,0.033039626,0.278462218
811,-0.309434293,-0.093489433,0.970527554,0.406538245
812,-0.224426346,-0.035262432,0.054054304,0.030674763
813,0.116359219,-0.004706829,-0.024273842,-0.065574842
815,-0.531788476,-0.340910532,0.383107116,-0.025000762
816,-0.55763338,-0.43352694,0.199998973,-0.001016651
818,-0.247692749,-0.197211096,0.031812424,-0.218506002
819,-0.235246287,-0.155426367,-0.011566991,-0.155646606
820,-0.770373248,-0.684123103,-0.720903096,-0.782227869
821,-0.337294095,-0.156714541,-0.058777012,-0.199080404
822,-0.401579634,-0.257637737,-0.223079351,-0.214723987
823,-0.437145071,0.020104606,0.307366529,0.659784877
825,-0.031186357,-0.06434673,-0.263672267,-0.324873956
826,-0.533558119,-0.4112308,-0.439359179,-0.303249522
828,-0.298927363,-0.052788549,0.126565607,0.102766503
829,-0.401572648,-0.349340748,-0.21418944,-0.187693367
830,-0.299547192,-0.236570526,-0.282686743,-0.310818921
831,-0.254442765,-0.158878785,0.408935246,0.513404428
833,-0.2814803,-0.133603948,0.007243652,0.089033409
835,-0.4528979,-0.370013528,-0.115853576,-0.100446729
836,0.016308623,-0.03564437,-0.06144001,-0.185519931
837,-0.323530237,-0.14685463,-0.070707922,-0.109207227
838,-0.466963015,-0.252243602,-0.086721079,-0.082245377
839,-0.597242272,-0.348080457,-0.14707526,-0.04392765
848,-0.101073244,0.002754618,-0.16263886,-0.111616486
850,-0.223643903,-0.046211753,0.277907338,0.181492971
851,-0.25245993,-0.096825854,0.178438501,0.139326949
852,-0.145510549,0.001207475,0.321578981,-0.261151632
856,-0.329916396,-0.258325927,0.013238527,-0.129191499
858,-0.332068901,0.097290186,0.356761558,1.118802221
859,-0.272391667,0.799260291,0.821671433,0.4698265
860,0.820181686,1.085559609,0.432195165,0.464521902
861,-0.132890521,0.006873609,0.063745457,0.045298457
862,-0.340907113,0.662343084,0.897768014,0.590260333
863,-0.20802294,-0.018346309,0.281687073,0.177340192
868,-0.528845861,-0.407519416,-0.523316849,-0.360620487
869,-0.259446631,-0.226705841,-0.267480289,-0.195808515
875,-0.329048385,-0.132930687,0.070669426,-0.034131172
876,-0.030579411,0.489490217,2.323847927,2.188104128
877,-0.260751366,-0.138031972,0.597614853,0.370759581
878,-0.421423669,-0.105079112,0.061843905,0.06502939
880,-0.191298038,-0.067530306,0.110924564,0.044191319
881,-0.439317954,-0.279659981,-0.207167464,-0.131547366
882,-0.231894151,-0.114958839,-0.006449944,-0.145871595
883,-0.202085287,-0.03558529,0.015894116,0.025759379
885,-0.49759344,-0.432446851,0.060038685,0.059406048
886,-0.459170152,-0.405792304,-0.172207963,-0.137435269
887,-0.398407573,-0.31335319,-0.305949016,-0.175428771
888,-0.446208664,-0.311966228,-0.29351638,-0.094870574
889,-0.118942677,-0.154565038,-0.166917605,-0.307502995
890,-0.287648642,-0.179382149,0.138464316,0.042340736
892,-0.39074564,-0.328145772,-0.163482323,-0.177011481
893,-0.572632041,-0.177505382,0.937810289,0.346821598
895,-0.09784207,0.024086806,0.008139072,-0.091898773
897,-0.242604853,-0.137931742,0.115044582,-0.173227463
898,-0.094499521,-0.012345692,-0.086173476,-0.309917802
899,-0.258010309,0.082676942,0.305345362,0.153337836
900,-0.317355963,-0.202763294,0.144231329,0.103073767
901,-0.368151166,-0.17315473,0.270458901,0.211672009
902,-0.014864755,-0.004582772,0.175436805,0.214938514
903,-0.213209048,-0.050874176,0.121232026,0.004002737
905,-0.353470161,-0.270998362,-0.045746005,0.005573889
906,-0.049050703,-0.072022999,0.229573083,0.227821884
908,-0.270065111,-0.120898759,-0.031631626,-0.064732278
909,-0.350540947,-0.234754715,0.018445838,0.1256997
910,-0.535868883,-0.32717283,-0.357493779,-0.101236018
911,-0.34615365,-0.144945729,-0.014034054,-0.044302552
912,0.174741,-0.188512346,-0.319587486,-0.288659196
913,-0.514572187,-0.368943635,-0.192616705,0.016339374
915,-0.499545008,-0.248296308,-0.038228711,0.449069244
917,-0.321192248,-0.026818917,0.319445614,0.175089613
918,0.26428612,0.058156077,0.384615563,0.108962599
919,-0.235038931,-0.147471772,0.055814835,0.119934318
920,-0.415164046,-0.282081162,0.215560994,0.159366215
921,-0.458933876,-0.206452469,0.253782946,0.358758688
922,-0.202577912,0.019945468,0.551721432,0.233844923
923,-0.446052338,-0.325580922,0.182075304,0.098222052
925,-0.536950913,-0.239245336,0.11129087,0.130199494
926,-0.383202341,-0.235799361,-0.043116183,-0.082968097
927,-0.253829461,-0.066503316,0.172235776,0.11676551
928,-0.325747883,-0.061007669,0.120314723,0.136314994
929,-0.440066726,-0.227956287,0.208023443,0.086757947
930,-0.411543283,-0.386805667,-0.238834583,-0.267418445
931,0.065597079,0.280186189,0.581650383,0.316830118
932,-0.2231816,0.022485848,-0.231765328,-0.330870856
933,-0.584894118,-0.329622194,-0.086418436,-0.138529534
935,-0.027446148,-0.129994065,0.041343951,-0.099216958
936,-0.02909563,0.005153422,0.592730662,0.352748252
937,-0.321055254,-0.162250661,-0.031630879,-0.109990828
938,-0.318000186,-0.238710902,-0.107204433,0.105132811
939,-0.763527561,-0.763527562,-0.789579456,-0.132230876
948,-0.044058048,0.122315859,0.458375329,0.431228465
949,-0.376859168,-0.17068471,0.023810283,0.219887679
950,-0.506529608,-0.472948071,-0.495336495,-0.1461444
951,-0.325758899,0.013520085,0.463506105,0.253290285
952,-0.287372015,-0.255677898,-0.308977064,-0.18000102
953,-0.529697304,-0.535714032,-0.399304962,0.306060994
955,-0.349113359,-0.362501749,0.137766532,-0.148620498
957,-0.547568622,-0.149708549,0.2061409,0.211572441
958,-0.319547937,-0.055854368,0.806819327,0.573521442
959,-0.36956503,-0.131579414,-0.136253529,-0.209196662
960,-0.241666755,-0.074184851,-0.052456715,-0.031399167
961,0.003460231,0.1039457,0.415340165,0.199258232
962,-0.147368749,0.052851345,0.570383203,-0.009790925
963,-0.040371771,-0.266817262,-0.39357551,-0.173047482
965,-0.223659323,-0.186316737,-0.11764736,-0.225677385
966,-0.199482818,0.182581816,0.891694444,0.896461943
967,-0.377466412,-0.151125735,-0.253185938,0.042224885
968,-0.291840382,-0.006288699,0.228103356,-0.285200987
969,-0.422383304,-0.255356692,0.435793283,0.330224223
970,-0.447416568,-0.254275222,0.385027872,0.175339738
971,-0.539011205,-0.463873041,-0.487298613,-0.488722345
972,-0.353222304,-0.223845734,-0.221919348,-0.126281642
973,-0.381295724,-0.109714601,0.097939741,0.063362907
975,-0.130859441,0.059133996,0.03254452,1.093869775
976,-0.482842954,-0.423076663,0.011517465,0.092474117
977,-0.115147453,-0.124733415,0.011598859,0.061461047
978,-0.329721164,-0.188844503,-0.025295258,-0.157822947
979,-0.855670044,-0.8690477,-0.782178428,-0.76086984
980,-0.593955675,-0.466991704,-0.385372678,-0.322096416
981,-0.53768055,-0.560651914,-0.750335287,-0.72646504
982,-0.611427641,-0.557754545,0.088891354,0.10959158
983,-0.39679862,-0.198024041,-0.174839416,-0.072302089
985,-0.349697001,-0.26148131,0.127487501,-0.002137809
987,-0.161257718,0.012952962,0.166666781,0.262854888
988,-0.281312988,-0.047093386,0.011073671,0.187304908
989,-0.381302671,-0.467338259,-0.522750847,-0.406608829
990,-0.189361463,-0.140555499,0.345715121,0.010205399
993,-0.356510799,-0.268292837,0.482877309,0.497031138
995,-0.581232838,-0.440252401,0.163550429,0.319787687
996,-0.34970405,-0.024245974,0.410043813,0.276081325
997,-0.123334766,-0.163931344,0.068835572,0.229209108
998,-0.471907076,-0.391721611,-0.200395014,-0.197104867
999,-0.083065319,-0.072201578,-0.010060006,0.175535796
1696,-0.208803009,-0.043370914,0.28163337,0.176584643
1872,0,0.143807775,0.071237018,0.197249746
1896,-0.407748698,-0.260161739,0.248589097,-0.047056002
1965,-0.393137311,-0.014268255,0.031299939,-0.043856023
1979,-0.010341147,-0.000798313,0.140156698,0.097366977
2001,-0.260221373,-0.080606831,0.023209526,0.568740497
2002,-0.545350585,-0.24253147,0.203903669,0.337700021
2003,-0.147286189,-0.107938393,-0.118110146,-0.158459149
2004,-0.199294658,-0.15226418,-0.005904911,0.009216276
2005,-0.415138063,-0.353211383,-0.639908585,-0.531561602
2006,-0.287402712,-0.114532402,0.083787634,-0.208981637
2007,0.418911652,0.299608637,0.311256633,0.302793229
2008,-0.31694241,-0.270282361,-0.373278908,-0.263816404
2009,-0.54594006,-0.322731254,-0.255749411,-0.11934063
2010,-0.5016429,-0.512195797,-0.381799631,-0.219063211
2011,-0.337065331,-0.240866553,-0.270313107,-0.239063492
2012,-0.528209934,-0.364626282,-0.079413622,-0.081557327
2013,0.076820817,-0.017010126,-0.063442715,-0.177502211
2014,-0.249987443,-0.086571975,0.133983088,0.198236368
2015,-0.386443519,-0.168520087,0.049619964,-0.038936586
2016,-0.121240073,-0.17238298,-0.394160213,-0.207407288
2017,-0.336420821,0.750054321,1.609328958,1.612758466
2018,-0.826025196,-0.764378081,-0.213792549,-0.515872896
2019,-0.42074065,-0.473578445,-0.296988008,0.099302266
2020,-0.156448947,-0.10089955,-0.003260194,0.255876355
