,0,1,2,3
419,0.10101014,0.175229383,0.175229383,0.066327616
420,0.039182459,0.05250294,0.05250294,0.027656123
421,0.085888146,0.137656694,0.137656694,0.058245601
422,0.076438075,0.087838227,0.087838227,0.032264553
423,0.049008007,0.103643781,0.103643781,0.009541284
425,0.056052096,0.097058414,0.097058414,0.08283946
426,0.06815282,0.025795474,0.025795474,-0.000594326
428,-0.014711724,-0.08166225,-0.08166225,-0.00827141
429,0.111889665,0.128538287,0.128538287,0.066417036
430,0.02848971,0.016735005,0.016735005,0.004195453
488,0.117489364,0.125436793,0.125436793,0.044768721
498,0.065769119,0.13879238,0.13879238,0.044171203
501,0.10128206,0.160376576,0.160376576,0.078261006
502,0.035063162,0.063259441,0.063259441,-0.001308697
503,-0.007534525,-0.014774715,-0.014774715,-0.00793188
504,-0.003467294,-0.006437766,-0.006437766,-0.002079601
505,0.044532925,0.082695092,0.082695092,0.021283702
506,0.00294074,0.020844761,0.020844761,0.005219812
507,0.03392529,0.052970574,0.052970574,0.031918282
509,-0.002063507,-0.021271352,-0.021271352,-0.00029375
510,0.03677297,0.052724518,0.052724518,0.019915838
513,0.115641202,0.242189022,0.242189022,0.110099634
514,0.019432871,0.030835026,0.030835026,0.009942238
516,0.365954269,0.336373682,0.336373682,0.000826559
517,0.0590446,0.075796787,0.075796787,0.057795857
518,-0.001422084,-0.007668134,-0.007668134,-0.00240638
519,0.039946686,0.068123283,0.068123283,0.023318883
520,0.023979097,0.028309974,0.028309974,0.008467546
521,0.049929229,-0.007884125,-0.007884125,0.095926831
523,0.022888176,0.041055868,0.041055868,0.018842704
524,0.054952634,0.129092522,0.129092522,0.076305492
525,0.075460556,0.103726633,0.103726633,0.043599903
526,,0.051330955,0.051330955,0.055687912
528,0.066448979,0.094129355,0.094129355,0.060859815
529,0.057810917,0.140252404,0.140252404,0.04059354
530,0.037340276,0.06124414,0.06124414,0.044132561
531,0.047716075,0.093049491,0.093049491,0.051668436
532,0.019901293,0.035087514,0.035087514,0.013647024
533,0.034021488,-0.52725947,-0.52725947,0.000567209
534,-0.004782508,0.01476083,0.01476083,0.009879019
536,-0.034356513,-0.487767137,-0.487767137,-0.052266448
537,0.104580432,0.127235274,0.127235274,0.076607073
538,0.04520878,0.052627156,0.052627156,0.033799194
539,0.060815867,0.057702654,0.057702654,0.042310724
540,,,,0.03690791
541,0.062260962,0.089844137,0.089844137,0.037998681
543,0.04590255,0.063834666,0.063834666,0.044004471
544,0.042988764,0.099952091,0.099952091,
545,,0.038992419,0.038992419,0.015020485
546,0.075645501,0.099233878,0.099233878,0.040812626
547,0.027057802,0.05460849,0.05460849,0.018758162
548,0.016382809,0.030969904,0.030969904,0.015336792
550,1.160136343,0.125575797,0.125575797,-0.045804302
551,0.074347142,0.084597477,0.084597477,0.04956793
552,0.119476377,0.189954836,0.189954836,0.076029485
553,0.125113463,0.162326162,0.162326162,0.054545981
554,0.00234293,0.002491203,0.002491203,0.002095084
555,0.028978604,0.015373315,0.015373315,0.015010899
557,0.017418356,0.038396392,0.038396392,0.015110546
558,0.017290652,0.004001117,0.004001117,-0.005282451
559,0.044142709,0.06406568,0.06406568,0.023119351
560,0.064711865,0.103214567,0.103214567,0.057640057
561,0.004818831,0.034436448,0.034436448,0.001057256
563,,,,
564,0.09075822,0.138955477,0.138955477,0.036089594
565,0.026581387,0.033633913,0.033633913,0.014154581
566,0.045585339,0.040544641,0.040544641,0.021803809
567,0.034472337,0.056898757,0.056898757,0.026002884
568,0.05817978,0.088536917,0.088536917,0.03295064
570,0.018160557,0.095287873,0.095287873,0.009488412
571,0.009790793,-0.268359591,-0.268359591,-0.01435463
572,-0.13863107,-0.713364778,-0.713364778,-0.070995069
573,-0.017433134,0.036001779,0.036001779,0.0207852
576,-0.01244118,0.046634784,0.046634784,0.010059776
581,0.155137803,0.20675932,0.20675932,0.10056321
582,0.05740872,0.0837429,0.0837429,0.041857833
584,0.026953761,0.062898473,0.062898473,0.016464284
585,0.010559985,0.013610239,0.013610239,-0.003547275
586,-0.00111288,0.000928157,0.000928157,0.002439483
587,0.01339926,-0.104940872,-0.104940872,-0.056925646
589,0.035984283,0.045552313,0.045552313,0.036223451
590,-0.006620419,-0.025115605,-0.025115605,0.006631907
591,0.053140626,0.069598231,0.069598231,0.03148857
592,0.02820632,0.018622311,0.018622311,0.00362256
593,0.015726795,-0.052843888,-0.052843888,0.011666752
595,0.006324863,-0.024012861,-0.024012861,-0.026876201
596,0.057929033,0.122009027,0.122009027,0.039965645
597,0.031224171,0.046162443,0.046162443,0.021762964
598,0.068403062,0.088212106,0.088212106,0.046160541
599,0.024439925,0.027603039,0.027603039,0.017575088
600,0.048267752,0.070789976,0.070789976,0.038552404
601,0.059526224,0.0790074,0.0790074,0.063317323
603,0.079638462,0.08643666,0.08643666,0.037128129
605,0.036676025,0.057003019,0.057003019,0.028864979
606,0.080558524,0.033303456,0.033303456,0.022500591
607,0.027991233,0.051978196,0.051978196,0.012863558
608,0.029945489,0.056836115,0.056836115,0.013951868
609,-0.003597475,-0.039697173,-0.039697173,-0.035752155
610,-0.003224158,0.086268705,0.086268705,-0.00372633
611,-0.012580715,-0.089294416,-0.089294416,-0.017107848
612,-0.016537544,-0.054720526,-0.054720526,-0.002138591
613,0.000273459,0.000227152,0.000227152,0.000382522
615,0.014352099,0.056187507,0.056187507,0.029615055
616,0.166440965,0.186890115,0.186890115,0.000176088
617,-0.42064935,-0.454077319,-0.454077319,-0.164316365
619,0.011312472,0.024214089,0.024214089,0.008930861
620,0.036788797,0.102254956,0.102254956,0.02124799
622,0.002757349,0.001659675,0.001659675,-0.003120071
623,0.051107633,0.061234049,0.061234049,0.048456133
625,0.063587012,0.014519017,0.014519017,-0.14317142
626,0.108931441,0.255807065,0.255807065,0.062408358
627,0.068795414,0.276189678,0.276189678,0.115463541
628,-0.006858219,0.023219139,0.023219139,0.016723657
629,0.060125588,0.122324911,0.122324911,0.045433744
630,0.05750911,0.075298139,0.075298139,0.031525432
631,0.637682283,1.980793481,1.980793481,0.505011268
632,0.091606371,0.11321089,0.11321089,0.034932523
633,-0.003974793,0.001759166,0.001759166,-0.002236302
635,0.036508779,0.013301147,0.013301147,0.018494818
636,0.083955457,0.143502397,0.143502397,0.034284079
637,0.021740998,0.032631142,0.032631142,0.051572735
638,-0.011357199,-0.079948095,-0.079948095,0.000859337
639,0.09035864,0.156936359,0.156936359,0.042985079
650,0.080126002,0.14388895,0.14388895,0.064933741
651,0.149833203,0.245171485,0.245171485,0.066973681
652,0.018463384,0.05916161,0.05916161,0.015055834
655,0.057520272,0.07790404,0.07790404,0.033438617
656,0.046837222,0.062163951,0.062163951,0.044863105
657,0.038007371,0.059495069,0.059495069,0.02302445
659,0.02977717,0.027025111,0.027025111,0.010721903
661,0.037227749,0.060390628,0.060390628,0.02172207
662,0.02386702,0.03279869,0.03279869,0.017150886
663,-0.005471775,-0.408952837,-0.408952837,0.001956489
665,0.036574553,0.041905849,0.041905849,0.022231706
666,,2.448708959,2.448708959,0.248064564
667,0.061715303,0.051445977,0.051445977,0.009143463
668,0.004906418,0.015304607,0.015304607,0.033277183
669,0.051799386,-0.132006579,-0.132006579,0.006387299
670,-0.014230836,-0.05268975,-0.05268975,-0.021481166
671,0.033842394,0.073336023,0.073336023,0.029793048
672,0.17090051,0.293912864,0.293912864,0.1297719
673,0.025569124,-0.357110473,-0.357110473,-0.01345956
676,0.060220437,0.090566159,0.090566159,0.042709076
677,0.00637072,0.010805154,0.010805154,0.005986632
678,0.000201783,-0.0114545,-0.0114545,0.003262899
679,0.000604493,-0.068985205,-0.068985205,0.006500688
680,0.024284738,0.033890158,0.033890158,0.018354718
681,0.014943744,0.025036698,0.025036698,0.012212064
682,0.035129005,0.076726372,0.076726372,0.020459493
683,0.119931918,0.205331472,0.205331472,0.087138415
685,0.060527095,0.079040186,0.079040186,0.041461576
686,,,,
687,0.027525099,-0.054140321,-0.054140321,-0.006849993
688,0.026945831,0.03599639,0.03599639,0.015060279
690,0.042955551,0.039723885,0.039723885,0.024848463
691,0.012719188,0.008832807,0.008832807,-0.002491044
692,-0.070432613,0.044210877,0.044210877,-0.036273646
693,,,,
695,0.045663033,0.051698902,0.051698902,0.009187955
697,-0.00055041,0.032021043,0.032021043,-1.97E-05
698,0.043141824,0.059137205,0.059137205,0.030524891
700,0.019088046,0.030516299,0.030516299,0.028861223
701,0.086380308,0.200111602,0.200111602,0.036941841
702,0.047779468,0.049544528,0.049544528,0.00465371
703,0.068748892,0.069470852,0.069470852,0.036767089
705,0.029470379,0.042285812,0.042285812,0.024293811
707,0.063063113,0.109259416,0.109259416,0.021987258
708,0.127991498,0.220831571,0.220831571,0.071586164
709,0.104795351,0.130023393,0.130023393,0.049205136
710,0.021315771,0.029239992,0.029239992,0.022381817
711,,0.050734158,0.050734158,0.017234921
712,0.01530887,-0.016501378,-0.016501378,0.014318232
713,0.000474615,0.062122344,0.062122344,0.009334474
715,0.08869214,0.146324635,0.146324635,0.052284862
716,0.030131581,0.039424775,0.039424775,0.015804107
717,0.154530059,0.263529548,0.263529548,0.094981283
718,0.086269763,0.160671382,0.160671382,0.079032978
719,0.108903789,0.165716157,0.165716157,0.067548643
720,0.11708658,0.25997856,0.25997856,0.062694242
721,-0.002805198,0.00806866,0.00806866,-0.007291645
722,0.039431646,0.044117839,0.044117839,0.035448397
723,0.111336103,0.187488175,0.187488175,0.023687523
725,0.037770736,0.047620961,0.047620961,0.015418748
726,0.108193129,0.134772729,0.134772729,0.067146283
727,-0.123467766,-0.046623876,-0.046623876,-0.075745074
728,,,,
729,0.051513482,0.026416131,0.026416131,0.044194561
731,0.079153871,0.097986054,0.097986054,0.028349132
732,0.023268904,0.042164736,0.042164736,0.021928706
733,0.037932764,0.055949205,0.055949205,0.032076609
735,0.038123972,0.038702065,0.038702065,-0.002316323
736,0.076678981,0.182431874,0.182431874,0.022563642
737,-0.044813999,0.190220169,0.190220169,0.023255381
738,0.018072058,0.02302093,0.02302093,0.014328169
739,0.039125821,0.053172622,0.053172622,0.031531168
750,0.013718664,0.006746201,0.006746201,0.026229169
751,0.022765161,0.028797233,0.028797233,0.021747211
752,0.021285474,-0.227472108,-0.227472108,0.007690429
753,0.04043277,0.056192796,0.056192796,0.032589197
755,0.022127426,0.063437869,0.063437869,0.040858079
756,0.088253002,0.121664819,0.121664819,0.059572655
757,0.047241806,0.045622278,0.045622278,0.037267554
758,0.04587631,0.053076965,0.053076965,0.02646556
759,0.221098592,0.246966473,0.246966473,0.020973066
760,-0.112101802,-0.498463636,-0.498463636,-0.019897529
761,0.110963154,0.16781773,0.16781773,0.050288088
762,-0.01313527,-0.06924316,-0.06924316,-0.004498581
766,0.029088031,0.064243305,0.064243305,0.022903145
767,0.037093686,0.056713232,0.056713232,0.031463457
768,0.004466518,0.018976188,0.018976188,0.00592571
776,0.052320645,0.063676245,0.063676245,0.05805613
777,0.013804014,0.028418136,0.028418136,0.008784722
778,0.105272411,0.148070729,0.148070729,0.05949909
779,0.001538806,2.207534317,2.207534317,0.06739081
780,-0.078068769,-0.771484612,-0.771484612,-0.182945783
782,0.026083768,0.032640316,0.032640316,0.00922888
783,,,,
785,0.123486765,0.166109355,0.166109355,0.069984422
786,0.083621655,0.11777308,0.11777308,-0.018079366
788,0.017786052,0.026286796,0.026286796,0.011171393
789,0.255293742,0.424466695,0.424466695,0.161941476
790,0.009754456,0.01918031,0.01918031,0.018248567
791,0.061904462,0.069433523,0.069433523,0.031036643
792,0.009574628,-0.023919395,-0.023919395,0.016913184
793,0.024461005,-0.453496897,-0.453496897,0.03820646
795,0.016279132,0.036442352,0.036442352,0.009906383
796,0.076667245,0.078428911,0.078428911,0.027343857
797,0.027956775,0.060315014,0.060315014,0.012365896
798,0.033949489,0.032065103,0.032065103,-0.025127128
799,0.037841154,0.068734812,0.068734812,0.027467316
800,0.032623915,0.028402602,0.028402602,0.004535853
801,0.009869123,0.031170665,0.031170665,0.003872438
802,0.008026287,0.056740253,0.056740253,-0.007231586
803,0.001885438,0.046459775,0.046459775,-0.024677025
806,-0.018189531,-0.132964673,-0.132964673,-0.025340968
807,0.027507641,-0.039637285,-0.039637285,0.025692003
809,0.017643385,0.049604146,0.049604146,-0.001396619
810,0.028468614,0.057807638,0.057807638,0.029138979
811,0.067142608,0.10524797,0.10524797,0.048812855
812,0.022044724,0.02501883,0.02501883,0.007608177
813,0.054062548,0.054233345,0.054233345,0.017419319
815,0.006538248,0.010514355,0.010514355,-0.000800856
816,-0.06868342,0.028860612,0.028860612,-0.01257925
818,0.061508941,0.097419803,0.097419803,0.026566764
819,0.023579313,0.030680237,0.030680237,0.017010003
820,-0.017143628,-0.141190082,-0.141190082,-0.020428572
821,0.06446476,0.049094566,0.049094566,0.034196557
822,0.098154345,0.160765387,0.160765387,0.068165059
823,0.074110818,0.091736561,0.091736561,0.034397626
825,0.111458406,0.173472649,0.173472649,0.046310744
826,0.054440096,0.063749665,0.063749665,0.030077812
828,0.102245467,0.149449144,0.149449144,0.068746143
829,0.043963571,0.033685115,0.033685115,0.042913331
830,0.118622265,0.183863951,0.183863951,0.049095983
831,0.008258291,0.016506826,0.016506826,0.003673375
833,0.049580463,0.059742081,0.059742081,0.014182794
835,0.01613645,-0.20753389,-0.20753389,0.0127863
836,0.02750409,0.032077622,0.032077622,0.009508141
837,0.012032245,-0.040624975,-0.040624975,0.013052463
838,0.002908647,0.034249995,0.034249995,-0.005002313
839,0.01019815,0.151526159,0.151526159,0.016612923
848,0.063716209,0.088012223,0.088012223,0.050549674
850,0.0432635,0.045673796,0.045673796,0.06542521
851,0.02835146,0.042513953,0.042513953,0.013176175
852,0.002375971,0.01936745,0.01936745,0.011126549
856,0.009885689,0.011008649,0.011008649,0.008227515
858,0.055561405,0.11796327,0.11796327,0.030059945
859,0.031694083,0.053506057,0.053506057,0.003464046
860,0.031001727,0.074101932,0.074101932,0.029339556
861,0.036946851,0.049594896,0.049594896,0.02187969
862,0.036610329,0.047100086,0.047100086,0.01834966
863,0.029078922,-0.016942748,-0.016942748,0.05459031
868,-0.044542823,-0.167720043,-0.167720043,0.024200953
869,0.065336717,0.12770463,0.12770463,0.05976631
875,0.036685871,0.058760337,0.058760337,0.036921826
876,0.081421924,0.089232833,0.089232833,0.029203835
877,0.11053729,0.186194083,0.186194083,0.072925286
878,0.055682566,0.055609303,0.055609303,0.034104046
880,0.060300999,0.031721027,0.031721027,0.028993057
881,0.035609497,0.059226049,0.059226049,0.014907895
882,0.071634454,0.057649547,0.057649547,0.023799598
883,0.067963634,0.070590195,0.070590195,0.041094
885,0.090782053,0.153939842,0.153939842,0.066901849
886,0.049900811,0.059560961,0.059560961,0.017170801
887,0.080036791,0.091053493,0.091053493,0.036964182
888,0.07176044,0.11292123,0.11292123,0.041350079
889,0.024395595,0.04564056,0.04564056,0.013460058
890,0.025295443,0.009580878,0.009580878,-0.019611298
892,0.049942421,0.0783898,0.0783898,0.011452828
893,0.002325322,0.007385993,0.007385993,0.007028859
895,0.056429188,0.082363245,0.082363245,0.036337539
897,-0.007185006,-0.028175242,-0.028175242,-0.004658565
898,0.176859469,0.233848148,0.233848148,0.051648522
899,0.043588533,0.055026889,0.055026889,0.040303667
900,0.095868447,0.122934786,0.122934786,0.066761354
901,0.017228875,0.049459593,0.049459593,0.008666134
902,0.083018777,0.095612626,0.095612626,0.06514779
903,0.056129181,0.066725181,0.066725181,0.04510553
905,0.039613301,0.058953805,0.058953805,0.036189234
906,0.120375686,0.22719338,0.22719338,0.12196923
908,0.039940755,0.06309929,0.06309929,0.020936557
909,0.044247973,0.054538723,0.054538723,0.022542822
910,0.106635073,0.213616647,0.213616647,0.05517942
911,-0.067030354,-0.189256046,-0.189256046,-0.063331913
912,,0.05225959,0.05225959,0.013215048
913,0.011992172,0.00424099,0.00424099,0.030760575
915,0.111874873,0.109304257,0.109304257,0.040036007
917,0.025992764,0.055681541,0.055681541,0.016466777
918,-0.008842691,-0.053857438,-0.053857438,-0.000626612
919,0.076631554,0.16381762,0.16381762,0.100641865
920,0.04571513,0.067102,0.067102,0.023815089
921,0.386550976,0.584468021,0.584468021,0.180060672
922,0.092026491,0.097390432,0.097390432,0.0503736
923,0.016479961,0.029561329,0.029561329,0.061573527
925,0.023708522,0.032513633,0.032513633,0.014990071
926,0.055869126,0.097315566,0.097315566,0.042542886
927,-0.123276547,0.030242617,0.030242617,-0.074368312
928,0.080626788,0.200001111,0.200001111,0.067689779
929,-0.065368207,-0.141792596,-0.141792596,0.031400274
930,0.039958646,0.041386305,0.041386305,0.019402209
931,0.034502579,0.036481899,0.036481899,0.017165839
932,0.195697247,0.405995425,0.405995425,0.120586217
933,0.067512114,0.105425652,0.105425652,0.053438022
935,0.055905467,0.074628311,0.074628311,0.039108236
936,0.097781454,0.097245586,0.097245586,0.059640063
937,0.073304939,0.094383256,0.094383256,0.059672117
938,0.042896063,0.083416554,0.083416554,0.031189352
939,-0.027252969,-0.126601889,-0.126601889,
948,0.025646736,0.098558673,0.098558673,-0.009713208
949,0.026438709,0.036956083,0.036956083,0.021253722
950,0.050363143,0.105311161,0.105311161,0.060300166
951,0.127465751,0.163039205,0.163039205,0.096787479
952,0.062259679,0.083636891,0.083636891,0.031874775
953,-0.08151371,-0.21746933,-0.21746933,-0.019024973
955,-0.007762081,-0.037761447,-0.037761447,0.001988134
957,0.031152309,0.053782786,0.053782786,0.028608793
958,0.034971329,0.044762121,0.044762121,0.026519052
959,0.068885106,0.074720034,0.074720034,0.032932243
960,0.060114105,0.081253708,0.081253708,0.036570069
961,0.044126152,0.059406276,0.059406276,0.029562065
962,0.004645067,0.012143211,0.012143211,0.004258367
963,0.039163129,0.078275464,0.078275464,0.045941507
965,0.116713681,0.064459251,0.064459251,0.001227949
966,0.054777275,0.062843449,0.062843449,0.044843934
967,0.047073595,0.273461742,0.273461742,0.033260524
968,0.046240314,0.085359135,0.085359135,0.037526147
969,-5.77E-05,-0.042790464,-0.042790464,0.015722657
970,0.033641477,0.049253643,0.049253643,0.01508552
971,0.007267396,-0.691439138,-0.691439138,-0.005699964
972,-0.037915585,-0.187506685,-0.187506685,0.017524276
973,0.026498036,0.066366435,0.066366435,0.023853333
975,0.045591162,0.050844209,0.050844209,0.02530304
976,0.034771198,0.030648233,0.030648233,0.018623238
977,0.020076213,0.069351752,0.069351752,0.014042017
978,0.036177857,0.045954189,0.045954189,0.007901155
979,-0.007528839,,,
980,0.06789648,0.119341545,0.119341545,-0.027490222
981,,0.019557766,0.019557766,0.005420584
982,-0.012879515,-0.250691251,-0.250691251,-0.014603813
983,0.095078107,0.13278374,0.13278374,0.077598948
985,-0.007219819,-0.004325937,-0.004325937,0.01619378
987,0.011888682,0.014753826,0.014753826,0.03020396
988,0.023404889,0.033014916,0.033014916,0.026417949
989,0.030861736,0.047429597,0.047429597,0.029028197
990,0.04373903,0.064968645,0.064968645,0.013774558
993,-0.006950324,-0.097327504,-0.097327504,0.036983087
995,-0.025712768,-0.072422157,-0.072422157,
996,0.002432675,0.004133979,0.004133979,0.000412317
997,0.042209134,0.050252133,0.050252133,0.031006791
998,0.010919466,0.055527607,0.055527607,0.011409297
999,0.056872415,0.078186712,0.078186712,0.076298849
1696,0.061985895,0.101122932,0.101122932,0.042644175
1872,,0.1010895,0.1010895,0.148832493
1896,-0.017121544,-0.050130168,-0.050130168,0.014855909
1914,,,,
1965,0.059743085,0.083779701,0.083779701,0.048323518
1979,0.066267769,0.156061548,0.156061548,0.034469663
2001,0.090919322,0.112526972,0.112526972,0.033226932
2002,0.088332482,0.106231847,0.106231847,0.027525534
2003,0.063001869,0.078964091,0.078964091,0.040071648
2004,0.081660792,0.102140216,0.102140216,0.053512166
2005,0.017899186,-0.800179284,-0.800179284,-0.019591012
2006,0.014137979,0.00554301,0.00554301,-0.018388757
2007,0.025677945,0.046225479,0.046225479,0.014255513
2008,0.037229267,0.056168386,0.056168386,0.013099537
2009,0.055857622,0.081468333,0.081468333,0.024027296
2010,0.030365882,0.068401099,0.068401099,0.038031046
2011,,-0.292804107,-0.292804107,
2012,0.014621476,0.026532662,0.026532662,0.014202759
2013,0.023982892,0.050447508,0.050447508,0.018217923
2014,0.072446818,0.093074401,0.093074401,0.033090512
2015,0.000932835,0.002799939,0.002799939,0.061712706
2016,0.088566279,0.144489186,0.144489186,0.124440996
2017,0.02204849,0.017511628,0.017511628,0.004055973
2018,-0.408039378,-0.354480917,-0.354480917,-0.002680237
2019,0.05935863,0.070386766,0.070386766,0.04052224
2020,0.054161134,0.069709705,0.069709705,0.046049219
2021,0.020333329,-0.093014121,-0.093014121,-0.014837132
2022,0.04729098,0.064457818,0.064457818,0.042373131
2023,0.008805782,0.013254018,0.013254018,0.008749359
2024,0.05303795,0.17589609,0.17589609,0.028306241
2025,0.027376396,0.050975762,0.050975762,0.022242086
2026,0.07774768,0.077485273,0.077485273,0.035353905
2027,0.04689359,0.092319507,0.092319507,0.012492416
2028,0.028667028,0.04503602,0.04503602,0.034185673
2029,0.060948359,0.116011476,0.116011476,0.034421772
2030,0.008293347,0.015751296,0.015751296,0.010305895
2031,0.036307257,0.050921497,0.050921497,0.019405292
2032,0.031291023,0.047387587,0.047387587,0.017597878
2033,0.09880003,0.116810724,0.116810724,0.05819254
2034,0.047813484,0.07443152,0.07443152,0.030101727
2035,0.064986976,0.122361157,0.122361157,0.045046318
2036,0.033407589,0.053002918,0.053002918,0.024652324
2037,0.054326771,0.10892629,0.10892629,0.027039252
2038,0.028143124,0.041122836,0.041122836,0.026399635
2039,0.063223301,0.083574991,0.083574991,0.029396506
2040,0.05868207,0.079988234,0.079988234,0.027695525
2041,-0.007262756,-0.000764793,-0.000764793,-0.000807067
2042,0.059933422,0.080400541,0.080400541,0.029185961
2043,0.056384103,0.093689035,0.093689035,0.034104229
2044,0.014644997,0.030791533,0.030791533,0.005987547
2045,0.000385412,-0.045809244,-0.045809244,0.070387751
2046,0.02718841,0.032311778,0.032311778,0.01716944
2047,0.047622988,0.047832614,0.047832614,0.035872234
2048,0.128277101,0.194163978,0.194163978,0.104277625
2049,0.013816461,0.022292205,0.022292205,0.008467982
2050,0.041325864,0.054080771,0.054080771,0.028746338
2051,0.088544687,0.211305042,0.211305042,0.059419167
2052,-0.022196122,-0.103716566,-0.103716566,0.006440797
2053,0.023111454,0.039446371,0.039446371,0.037151208
2054,0.036570807,0.042517116,0.042517116,0.024045363
2055,0.028430468,0.059276809,0.059276809,0.015165831
2056,0.067984361,0.092093807,0.092093807,0.036188547
2057,0.054134792,0.078813795,0.078813795,0.012163772
2058,0.001632517,0.003387852,0.003387852,-0.002068045
2059,0.018766414,0.19821421,0.19821421,0.012466961
2060,0.031723264,0.054413818,0.054413818,0.026176331
2061,0.10482887,0.119076696,0.119076696,0.049156087
2062,0.059094541,0.073786837,0.073786837,0.032172743
2063,0.026143171,0.05245604,0.05245604,0.009810359
2064,0.059591616,0.076147795,0.076147795,0.035012066
2065,0.025671266,0.043196955,0.043196955,0.019497966
2066,0.049348778,0.073366759,0.073366759,0.034989635
2067,0.093876652,0.098768284,0.098768284,0.039501211
2068,0.079731059,0.096993715,0.096993715,-0.013477503
