,0,1,2,3
1,0.9421011546299184,0.9974795524643072,1.0795803564741355,0.7228976490140311
2,1.1136404930065271,0.8699546681486061,0.8942014039961196,0.6187489165683824
3,,,,
4,,0.6779177850246962,1.181690279274804,1.0479268032320528
5,1.2667408915074545,0.9457718302265372,1.3470688499183152,1.2477572262219494
6,1.2469767337624105,1.1866482088638333,1.0445030218997178,1.1800636098986297
7,1.3189224047057149,2.0361526881062724,0.9077794306055941,0.4072727598793414
8,0.9514783478527492,1.2524197805491741,1.0019581096942585,1.098658495042334
9,1.4718078601553024,1.5575102182197775,1.229470652841706,1.4767321239495548
10,0.6298309306516566,1.3777006519912425,0.4828613567533207,0.4820524518711709
11,1.2857947938050174,1.0375025896241832,0.9520582003837672,1.319513441519725
12,1.2072611472756725,1.1531299114713691,1.0983216027633418,1.2199197898385226
13,,,,
14,1.247879847694761,1.0034645148144978,1.074221479647568,1.335137931809877
15,,,,
16,1.213190592207931,1.5660101034563405,1.1502658331526796,1.2704182589727366
17,1.3693047522318085,1.4035274546311434,1.3118731729398532,1.7717784524202045
18,1.448779759869102,1.6576113180501122,1.012204393811373,0.4927207466020075
19,1.1253553679183597,0.9305077130558188,1.0322511154626801,1.4736682266907786
20,1.080195053955864,1.2761828490182778,0.8666298414483404,1.4368090276373076
21,1.2415289340206224,1.3806148007778158,1.2992105941828658,1.7349851015433242
22,1.0134084944834925,,,
23,0.9986144556628064,1.4573192093830654,1.2758401327221789,1.5868574429908098
24,,,,
25,0.8185807506446139,1.1223259595475925,0.9071323555709664,1.3567274586039264
26,1.0193829359670428,1.010921222683849,0.9417299388664644,1.0098172249363278
27,0.8130186670303703,0.9629164997131364,0.6971907135553914,1.0436990939473438
28,0.6487672434690936,0.7808169380199035,0.6123323146155861,0.8229707252089065
29,,,,
30,1.2263676395843084,1.2267834858062925,0.5973205706456872,0.7892130885915933
31,1.3502267207160796,1.2815030130746692,0.9358537667871086,0.984682645036534
32,1.2644015160101154,0.9926533557224784,1.1179404983612902,1.8368130486709344
33,,,,
34,1.1301983489242502,1.4701140525037433,1.1271671665796117,1.3997228952555405
35,0.9836772145732888,0.996201869610005,1.0447951708141925,0.7388806228721514
36,1.2335234868427258,0.9522155592414184,1.006710161631247,0.8992239585658616
37,1.0778567843572164,0.989503729013868,1.1545366854253003,1.622577761603888
38,0.3089550288541616,0.9766731147066634,0.8848802750178774,1.6495001298885021
39,1.1743394334108843,1.09776956751555,1.0597765044944023,0.9606108979860102
40,0.4075145025087071,1.1383120730666398,0.924861003590742,1.47324676818862
42,0.6030373588611135,1.0317967958963756,0.921960833008772,1.088926217154668
43,0.9607327696269571,0.8243170527852942,0.2265954444479373,0.8899661342713888
45,1.2257380198911745,1.4642123700867424,0.7118313281239195,1.4488831288068038
46,1.0646533340154851,1.1121228819076996,1.2316903652590978,1.3387041211184711
47,,,,
48,0.5277331339812582,0.2029029961273177,0.4485401411689284,0.4935001059140908
49,1.1734325990597547,1.145157632050438,1.1338256847346546,1.5048632025912734
50,1.350667864798753,0.9756259496397132,1.4370155089792092,2.1569312242777428
55,0.9463889474216932,1.1757589669558195,1.3995277915137434,1.4355087373545623
56,0.4940487590443545,1.1049734692708997,1.3217292524401452,1.396394049548148
58,1.0027200042078683,1.0406495076149371,0.578230134185368,1.533973714856343
59,1.0660101450702375,1.0971456770574286,1.0650364126230754,1.0937996594358643
60,1.0283742469708177,1.3076179476324143,1.3300480243408042,1.037172957752785
61,1.0658408798906185,1.2697886979366493,1.2129969699336836,1.1841713504386644
62,0.936962982059196,1.036172660578558,0.9035337291036314,1.685529967164622
63,1.5177578126295943,1.3395547807845274,1.4999821570575969,1.9415564940619208
65,1.0932422038401917,1.3289249435520496,1.6177211519313723,1.4766283699555665
66,1.1923139421787423,1.0475413699846776,1.5056958047483069,2.0788959129204287
68,1.1368653338395145,1.5919987859041411,1.51052622466097,1.3358364768963302
69,1.0952597386327911,0.9835335643387494,1.0181335207294753,0.9164519936305756
70,1.2520032445323783,1.1148170315779955,1.6485679504532433,2.292137742566096
78,0.9029577055910624,1.5169871813976537,1.1708700471695968,1.1668480652731008
88,1.1461913567167832,0.9635021799727544,1.2464820389312217,1.0632767699559682
89,0.7278593384748671,0.9695375142204301,0.7260518951325468,0.9760977554836776
90,1.1477167070110637,1.061189745496829,1.0479728063103184,0.9105020833614434
96,0.5878776559020588,0.7933000380235704,0.8268355822671515,1.2439660939307111
99,1.1642622983267992,1.053763059974962,1.1262696817103597,1.2518506462741823
100,1.0203319948854852,1.3572471112486166,1.0180221631898534,1.4186954654101875
150,0.3688028973002852,0.1862030939070899,1.3617447419983821,1.4631330934832882
151,1.26743960686959,1.3001056082092752,1.0742937442173164,1.202318225095562
153,1.252323341407876,1.1748384509381609,1.1811347400635857,1.1276451867343185
155,1.3037364417728756,1.1756876592393422,1.1879212748520795,1.033113736496465
156,0.9547521255513634,1.44389173746321,1.0569985278404646,1.3438724421068624
157,0.9384303483051596,0.9022294816199312,0.9425973587210931,1.0404419598583567
158,1.416171912367874,1.2235592456672149,1.2316696071871007,1.4306259293596133
159,1.11153317029921,0.7884390717267062,1.5367388848181864,2.0456218151046164
166,1.0712460534270485,1.5878456799029277,1.0900693218072042,1.124931928913421
301,1.0043162870074998,0.967611687020621,0.802966532804557,0.7558290409216959
333,,1.01562392368361,1.1543748355917862,0.8060327680968151
338,0.7310748361618855,1.1028023251357286,1.4986841828536854,1.2635517078480052
400,0.8665912805635624,1.523039703861472,0.944675579494028,1.2310860982366365
401,0.8756535015819484,0.9526558083970622,1.217809129760695,1.197181725673525
402,1.0911607200564624,1.023343531915308,0.8616188495498533,0.8160741914353604
403,0.7590569172802885,0.7630846955948913,0.6186746398193199,0.4697445583253647
404,1.092281383392134,1.067547165936373,0.9983780922795112,1.0835908328510846
405,,,,
406,,,,
407,1.1939674031037582,1.206676091334518,1.2766644106702485,1.140560113099336
408,0.7346682032204119,0.7961238150148741,1.3439799363051723,0.24541804422253624
409,0.5935923919108652,0.5055838028266865,0.6841253428205943,0.5385618505993836
410,1.063436333210471,1.4577523520375864,0.8874898404884266,0.45041047312357296
411,1.256587385666511,1.1086437823609003,1.0857677897283562,1.2355515419622898
412,,,,
413,1.0397615945668752,1.2293749729494188,1.5222614999398396,1.7914109834235634
415,1.054963637373935,1.4175365776272493,1.2319527829325738,1.2212744005159577
416,1.3935999514386332,1.59965436484976,1.3379749274102748,1.5727299218809259
417,1.055624714983281,1.0910568747933325,0.9588619644644748,1.1222726734126791
418,,0.8459703631582312,,
419,1.0824721092324374,1.2464859003867357,1.017918594845601,1.1444057541936346
420,1.1453797229490317,1.2454655921219548,0.9707917344042268,1.2022140327938078
421,0.9832004727947142,0.9285859935633604,0.8752943162409595,1.0401790971421068
422,0.8424850745690637,0.6714756857521593,1.1447542955924677,1.1908889555954822
423,0.97154074743797,0.8839272196606811,0.7168977849519225,0.7536971248931669
425,1.040966956557047,1.3628651206637938,1.2573525981986826,1.4226844004947152
426,1.3253963304210072,1.0172086221580663,1.1437769703112846,0.6509908882397556
428,1.169503510205076,1.002505023993574,0.8091481041050421,1.1192665185391135
429,0.3577618040151709,0.2403811577848528,0.359434594477983,0.22958796413205326
430,1.1703198437428861,1.1539601187164552,1.2093361321256713,0.46666046235973296
488,1.1975100241714556,1.1153341897754951,0.9781978973235804,0.8319603760033037
498,0.9584692033837195,1.2104991630114958,1.0570355605590085,1.0480850536806248
501,1.0136538882206891,0.9892222282948964,0.8247293277745956,0.75205755666842
502,0.7379073216241717,0.6871618764001413,1.2693460204226563,1.3817726388892488
503,1.3557695087986528,1.642013599062775,1.5409586167127567,2.2562314700772843
504,0.7192821863807694,0.5030018486561556,0.3402884423014611,0.7044620869391812
505,0.8216932597304175,1.2107844741813376,0.6180616167695706,1.191966930547251
506,0.7105836611844759,1.3712091621273297,1.0006936540208922,0.3889336684078308
507,0.8441756145475274,0.9320449266224056,1.013979273935684,1.0337364669166902
508,,,,
509,1.2669408565404612,1.4861906547064794,1.4278461558911557,1.4449038925112498
510,1.1875751697859984,1.0648290619329188,1.4093071368575072,1.178767054126772
511,,,,
513,1.2646250453374466,1.0753236266710284,0.9397665389951548,1.0094530974258933
514,0.9172736800636349,0.918383623300368,1.171347080682001,1.3583768663451012
515,,,,
516,1.1294572017660929,1.080728727545347,1.3974349422304946,0.8950157207867904
517,0.9319959277897956,1.23020415118537,1.017709574447084,1.1366861962536727
518,1.0596146996910505,1.5577952212901955,0.8879745808731858,1.246067731106087
519,1.174418709279433,1.035466584180704,1.226482326149669,1.3733648284244362
520,1.083544484274995,0.5447684480019404,0.9587820715102656,0.6073166800144355
521,1.2125004507770791,1.3604626695909574,1.2617012175445983,1.298220843847905
522,,,,
523,1.2753278883372818,0.7122005257757293,1.4000576592508285,1.146651221587952
524,1.1133683920118478,1.0373303922176995,1.1890635405914003,1.1656423316054283
525,0.7349271279075723,0.8294339162860072,0.9310715576046537,1.073041341957912
526,1.074210749629537,0.9385134975338218,0.9969681474255456,0.889915020917134
527,,,,
528,1.2791657054223262,1.299394693049707,1.1382144909232972,1.0699538236728836
529,1.0305249195973942,0.8029629448110038,1.4123170275782853,0.8020042088974595
530,1.2616814636458726,0.8283969344112156,1.1371438372454912,1.0359636994818082
531,1.0717389158174646,1.5396138489499087,1.4761732439418318,1.3145247484561726
532,1.1877959094172696,1.5844873279905778,1.4411445522711894,1.5539995283364887
533,1.2789483859587891,1.216475986570282,1.2384586558070394,1.3296210438208291
534,,0.5422189960575896,0.7746114747787205,1.1596652643111989
535,,,,
536,1.4319029208092728,1.7272452226228512,1.4840900095633838,1.2698284970379314
537,1.3483249432756454,1.1066463787366043,1.2888010099626417,1.0558583664972232
538,,0.9022423739767048,0.8800865269745091,0.5129879693807802
539,0.8702538354869356,1.0636291401167044,0.7923331530316662,0.6688042035707571
540,,1.7071167829920422,1.4004118086491537,1.1274920253463243
541,0.9009079700505956,0.8757393595723297,0.8908224107488639,0.7699270779202138
542,,,,
543,0.8629339916121763,0.9366260951131916,0.8898941086725171,0.7153945037235979
544,1.2454168623703326,1.276133576895348,1.2729410810185775,1.3378906684579075
545,,0.9635358167040402,1.1684519599407874,1.0576785875287107
546,0.8954887360324464,0.8444965116895076,0.9118111338493212,0.5874520775548937
547,1.3068252718805649,1.0187433105278638,0.8303345312636246,1.4320623205084744
548,1.0415870095143638,1.1072424720755012,1.1238901410303637,1.1903996296808992
549,,,,
550,0.8791304740314869,0.8629804144342895,1.1312409467946725,1.7484905639431414
